date,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56
2020-08-01,1.7763963627723613,0.25972428216992804,1.568957825946523,1.4348181657920793,1.3990607412799831,0.593880323737709,0.16548457389264876,0.07188600112552938,2.153740210754815,2.4220428809608756,1.6001999731950023,0.5367716855760973,0.8169820347888856,0.5421478096952285,0.4693846115225901,0.716307403639222,0.7482887186207873,3.010515765142167,3.5385521492240786,0.26037559551618344,0.8187664580328433,0.2495465000160319,2.109772874488941,0.2553358091449938,2.530115259686259,0.7922888712388726,1.1227776020838753,0.06720402314299775,1.129812905580107,0.19857160823145506,0.3096083285766235,0.5007561417740789,0.26935942473462826,0.9725322566066406,0.44615792415840183,0.5637730877484152,0.9047324329645074,0.22761020898173592,0.5952200083908836,0.5097412496778718,2.3831193575716187,0.35041750550212003,1.4569844025060716,2.1444425158180227,0.3399919774370095,0.0641036941356338,0.4311395710090974,0.2481978407313143,0.5189306457561796,0.7127603335649662,1.6587215058426736
2020-08-08,1.4194854976918065,0.3964212727856796,1.0537571387924547,1.6502065740518603,1.2629003435215478,0.6251371828817991,0.33938361764424574,0.08215542985774787,1.5019504101316474,2.1221975108457656,1.3025759640545547,0.8404714550467839,0.7666201285347762,0.5374128943267112,0.6847667908604874,0.8874605000839918,0.6212855874787271,2.813545216939557,2.542594918165873,0.20086117368391296,0.6732079766047823,0.23213627908468085,0.27335927609657373,0.26420163585141726,2.677957320013212,0.6323219753315955,1.0853516820144127,0.16542528773660986,1.5843353388594603,0.08825404810286891,0.08443863506635188,0.5341398845590175,0.27038751414201234,0.9477422186931379,1.1153948103960045,0.4046504863505317,0.9881295566735263,0.21101363124348435,0.565537120833333,0.5380602079933092,1.6936267969050136,0.6669236395040349,1.4613773203025724,1.8002556983869538,0.48659402275388514,0.0320518470678169,0.4651152437244882,0.26658286597067093,0.5635698410900445,1.0133219200080241,1.1403710352668381
2020-08-15,1.4806702174199016,0.31440307841622867,1.06749582378323,1.5574238751091853,1.095104165614777,0.439332520191931,0.16828939717896482,0.34916057689542845,1.4877810666398394,1.8875359168426356,1.738651648333122,0.9887899471138635,0.7106624549190992,0.5681898442220735,0.8882658154762939,1.0047320661665193,0.7311261333313197,3.6752913653259762,2.1683042956947545,0.06695372456130431,0.6550131664262746,0.204570095943375,0.44057905304942285,0.4397450046386005,2.8022790525608765,0.8330351560454432,1.1602035221533378,0.4911063229680605,1.3960331879294425,0.13238107215430336,0.13735351304126572,0.3862975950828609,0.2673032459198601,0.5701708720105598,0.7086037618986382,0.5346861606111676,1.238320927800583,0.24657772639688058,0.3561946506906075,0.4153447219597474,1.3090647489839211,1.05125251650636,1.328125480475384,1.535390492187494,0.4054950189615709,0.1602592353390845,0.6209347082467979,0.30860578080348605,0.4017527580047842,0.9325996653633172,0.7429690078253642
2020-08-22,1.5826447503000602,0.5057788652782809,0.9479692643634859,1.5375418681928978,0.8825117230179633,0.2986766540435262,0.23840997933686683,0.4826631504142687,1.2043941968036795,1.6435623548235085,2.3141208558800006,1.7727591194684267,0.828173569512021,0.6084366248544704,0.6758544248189193,1.039596585812676,0.7585862697944679,2.927698602829706,1.9015684497957965,0.09671093547743957,0.6450887245107251,0.15959369187071806,0.38951193553687613,0.4078280284954763,2.01938814219315,0.9824382003362021,1.0666387219796816,0.3722068974073722,1.3570741222197837,1.5223823297744887,0.19927517875659043,0.9681285407632192,0.45595765217483836,0.742747674408405,0.7742152213336974,0.5654840834623709,1.6275075051093375,0.3224477960574592,0.3890020527279003,0.405905069187935,1.2274909812430832,1.1529866310069754,1.126051261836351,1.354675169207654,0.3212768227157062,0.11218146473735915,0.49323304183377714,0.2009220615443973,0.5356703440063789,0.8776398324137294,0.7775257058637532
2020-08-29,1.7927122880331867,0.38275157372410445,0.8009653349621918,1.2459391000873483,0.77899945037261,0.2552643496767346,0.19072798346949346,0.6880517250586384,1.1335474793446396,1.400985588006781,1.5465146297740988,2.9663698413415904,0.5819598056030418,0.6786712028208101,0.9179737022815211,0.9952235608084765,0.8649942985891669,4.091615478572402,1.5509398781705535,0.09671093547743957,0.5739635574492861,0.18570902326774466,0.3875093034775606,0.4752083114642941,2.103389312833464,1.0473304316948144,1.3005507224138222,0.4859367827262915,1.1914980929537335,1.9415890582631161,0.2904689046282504,0.786902508502124,0.26062066477186363,1.966040699140091,0.86607126454278,0.5552181091786365,1.6982687009836566,0.18019141544387426,0.4225905833851286,0.21711201375168618,1.1944730276336966,1.5938344605096426,1.1655875220048573,1.189479291903564,0.47411725293968293,0.14423331180517607,0.48620359230645493,0.2009220615443973,0.6472683323410412,0.7694376612942285,0.5701855176334191
2020-09-05,1.735606549620298,0.49210916621670575,0.6622046165553627,1.1630974046028173,0.7299007195823936,0.27783874794746627,0.19914245332844172,0.6058962952008905,1.1193781358528316,1.2021750708652406,1.5832467068515592,2.012893820910365,0.6323217118571512,0.6573640836624823,0.662485875756567,1.099817119746947,0.9816998785575466,3.796159656268487,1.2691463635514932,0.07439302729033813,0.5044924640404388,0.2132752064090505,0.33443955390569824,0.4840741381707175,1.925306831075998,0.9598013754436628,1.253768322326994,0.4911063229680605,1.0811140734430333,0.9413765130972684,0.24543496592619612,0.23845530560670422,0.2616487541792477,1.271919637562018,0.9710495996388746,0.5920045170286848,1.4303870308880202,0.13040168222911955,0.3640059368899629,0.2076723609798737,0.9322716313238607,1.3451510695081381,1.0718719423461753,1.1477492268643261,0.4709980604861324,0.048077770601725356,0.5986747847436108,0.3099189968920115,0.5133507463394466,0.7642851769552047,0.8639174509597258
2020-09-12,1.5622498437240284,0.43743036997040513,0.6484659315645875,1.1995477506160108,0.6663760730445362,0.21358853748461468,0.17109422046528092,0.4929325791464872,1.2752409142627195,1.0126765217396971,3.7805783945878395,2.4366609411020206,0.559576736156771,0.6044908620473727,1.4126100175885543,0.9540200375902912,0.9954299467891207,4.977982945484149,1.4433851015983932,0.037196513645169064,0.5226872742189465,0.210373502920492,0.34645534626159163,0.42024018588446904,1.7371442088416946,1.009602390207249,1.0198563218928534,0.5479712656275202,0.9155380441769833,0.05883603206857928,0.210533663432104,0.26706994227950875,0.3104830010299914,0.646447911744414,0.9054381402038155,0.49533325919018567,1.5365288246994988,0.1375145012597988,0.31870047693370146,0.2454309720671235,0.9711162826290215,1.7407837370105317,1.0835863898035105,1.0132473643411628,0.4429253284041775,0.0320518470678169,0.5248655647067272,0.24163176028868694,0.5189306457561796,0.9411871392616903,0.8293607529213368
2020-09-19,1.5296179932023777,0.5331182634014312,0.4574982101928128,1.3122124564749733,0.5765304574232637,0.2726292714234512,0.26365338891371154,0.40050772055652084,0.9351766704593276,0.9819470272869063,1.2328792024203992,1.6173778420648195,0.4700444583716876,0.6336895068198959,0.7634926908943396,1.0047320661665193,0.9267796056312503,2.7217748478906136,1.247635408237061,0.07439302729033813,0.5061465376930304,0.2887194971115718,0.3134119172828849,0.4787546421468635,1.542261492956166,1.1258047579889505,1.328620162465919,0.7289051740894372,0.8408665015668038,0.06619053607715168,0.2026527241592445,0.5579854151196879,0.3120251351410675,0.6168905588475455,1.5746750264414182,0.5132987141867209,1.8170464226298348,0.20864269156659127,0.30073451867518397,0.21711201375168618,0.854582328713539,2.5546566530154555,0.9898708101448286,1.033250205434351,0.548977871824896,0.09615554120345071,0.5213508399430661,0.2692092981477219,0.7365467230087711,1.0081694356690003,0.6738556117485862
2020-09-26,1.6315925260825361,0.4784394671551306,0.5179484241522235,1.5010915221797043,0.5679255252229165,0.3559808958076911,0.19914245332844172,0.5032020078787057,1.1335474793446396,0.8920865359325332,1.0520443614236714,1.3913687112959363,0.8337693368735888,0.652629168293965,0.8288500418658394,1.2804787215497595,1.070945322062778,2.5897150485275,1.1357784406020142,0.029757210916135254,0.5342657897870876,0.3191873837414361,0.32442639360912046,0.6720296643468935,1.5086610247000403,1.2812442889177198,2.535606084706085,0.8426350594083565,0.9155380441769833,0.16915359219716541,0.22291799657516895,0.3767593828585927,0.3639436502139634,0.6512152267277799,1.6402864858764774,0.5175762034716103,2.026802824685852,0.258432424781346,0.3163570910738948,0.37758611087249766,0.9089648405407642,3.1989727115193536,1.061621800821007,1.0370438477106456,0.6737455699669178,0.01602592353390845,0.40185019797858806,0.23375246375753408,0.585889438756977,1.3465159072649,1.0885359882092547
2020-10-03,1.5255390118871714,0.42376067090882996,0.5028358706623708,1.6038152245805228,0.5803267510410639,0.3820282784277661,0.35340773407582615,0.7393988687197308,1.0060233879183675,0.8567010574717439,1.907242463637363,1.4196198526420467,0.8393651042351565,0.703134932224816,0.9669917155101461,1.3787332769162015,1.0984054585259262,2.2114420639111234,1.0110148997783082,0.05207511910323669,0.5690013364915113,0.3743197500240478,0.5176803873330719,0.6684833336643241,1.4515402286646268,1.4261199682299708,2.863082885313882,0.9511954044855067,0.7597017813383478,0.13973557616287577,0.3073566316415208,0.6056764762410287,0.44567675810099755,0.6855398946080142,2.466990874758222,0.6826872898683388,2.337646649419468,0.2323520883355221,0.40150011064686897,0.320948194241623,0.7730085609727012,3.3798333595204477,1.1743733575978588,1.1225732372125545,0.6924607246882212,0.01602592353390845,0.5072919408884217,0.18910311674766803,0.6640080305912406,1.9064192054388251,1.4859380156507285
2020-10-10,1.617316091479314,0.5331182634014312,0.6594568795572077,1.9616913490736974,0.5927279768592114,0.5817248785150074,0.35060291078951006,0.913979157167445,1.2043941968036795,0.9614606976517125,1.813057650618234,0.8545970257198391,0.8729397084045628,0.9083145981938981,1.2640705835624182,1.5498863733609713,1.7402861483520145,4.465411859820538,1.3680967579978809,0.05207511910323669,0.6682457556470075,0.41929615409670473,0.5957830376463786,0.8404803717689381,2.079868985054176,1.738508151747012,3.4057587263210882,1.1062816117385785,0.8895653337038774,0.11767206413715856,0.47961144717687865,0.7105968107079786,0.490912692025897,0.9706253306132941,2.8606596313685766,0.9846780333815263,3.0149323813593782,0.30822215799610075,0.5077336029581028,0.5286205552214968,0.9983075385426341,3.9563266750239356,1.3852334118298932,1.3508815269313597,0.8671355020870517,0.048077770601725356,0.5846158856889663,0.2481978407313143,0.6305286340908419,2.3941877228664166,1.641443156823479
2020-10-17,1.782514834745171,0.8065122446329345,0.7501322004963237,2.2996854666505846,0.5861477345883577,0.7953134159996221,0.47121031210110154,1.01667344448963,0.7934832355412477,0.946095950425317,1.7113380525575748,0.5720856122587352,1.079983100782568,1.6335458021384615,1.5373831421705086,1.606937405509228,1.8123690065677782,2.504659584530918,1.6369836994282818,0.05207511910323669,0.6401265035529502,0.4134927471195877,0.7509870222433345,0.8865826706423398,2.0227481890187624,1.9799676172674303,4.098138247606145,1.6232356359154843,1.1460458496257981,0.1544445841800206,0.5640500822432305,0.844131781847733,0.5274098659880317,0.980159960580026,2.243911912679021,1.2019744890539048,3.199416927745996,0.3129640373498869,0.5585069632539131,0.45310333304699724,1.0585167480656335,3.5946053790217474,1.5960934660619277,1.6726513672752348,1.001260777589725,0.0,0.5775864361616441,0.26658286597067093,0.9095236049274976,3.266675070941122,2.4880822587640106
2020-10-24,2.131267737195313,0.7518334483866338,0.9177441573837807,2.0743560549326596,0.6046230301949855,1.0922535778684768,0.6030370065579573,0.8626320135063527,1.2752409142627195,1.067151534633281,1.7490119777652262,0.3460764814898522,1.4157291424766307,1.5467390203823113,1.8909069951527127,1.9175485805386252,1.9668322741729867,3.1828649948194507,1.5832063111422017,0.07439302729033813,0.7046353760040227,0.5890458081773776,0.9772844449459925,1.1365989837634796,2.0597087041005007,1.8034003831056244,3.9297216072935637,1.948916671146935,1.1363060831983833,0.1470900801714482,0.7318015039083829,1.7359546248168067,0.5325503130249521,0.9658580156299283,3.2280838042049074,1.3277326740296516,3.5886035050547505,0.3912050466873586,0.8326831088512886,0.6796549995704958,0.9342138638891188,4.363263133026398,1.761560036396788,1.7961171795400872,1.0542870493000844,0.048077770601725356,0.5986747847436108,0.27971502685592564,1.132719581596822,3.914170602878453,2.4535255607256214
2020-10-31,2.249558195336297,1.0115577305565617,0.9507170013616411,2.001455362906272,0.6504316398497751,1.3266800214491514,0.835837339322192,0.7702071549163862,1.2043941968036795,1.4237999096459741,1.932672363152528,0.3743276228359626,1.656347139024042,1.9081708935124637,2.033504851817803,2.373956837724678,2.207108468225533,3.8498788966873807,1.1874047333566513,0.2826935037032849,0.7972635005491525,0.5788898459674229,1.7813412167611893,1.422078603710313,1.6699432723294434,2.0524054569235557,4.17299008774507,2.667482764752834,1.3018821124644335,0.24269863228288951,0.8657774715469946,1.912411550965768,0.5232975083584954,0.9448818297031184,4.146644236295734,1.4894217689984686,3.5532229071175907,0.3390443737957108,0.9631315883805243,0.6985343051141207,0.9614051198027314,5.459730811533031,1.9006690999526443,1.9509667597270108,1.1759355549885557,0.1282073882712676,0.6677977050956128,0.3887119622035399,1.1940984751808865,4.231907137118257,2.246185372495287
2020-11-07,2.3066639337491854,1.3122911099112153,1.3065489426227177,2.332822144844397,0.743061204124101,2.0803176252566535,1.152782370675909,1.01667344448963,1.2469022272791035,1.3614097239387928,2.130460470492699,0.331950910816797,1.835411694594209,2.631823792334188,2.5370535331664046,3.5308249896198816,3.2746212732304176,4.595233357499531,1.4390829105355067,0.31989001734845396,1.0751478741845417,0.7631480174908882,2.0827373416881807,2.024954819747104,1.8144252858307834,2.853749058119444,5.2115593696726545,3.8513074801179483,1.8310760883539665,0.2500531362914619,1.2294265265660833,2.651622998346551,0.9247664219419777,1.0573904633105533,5.2751613385787515,2.214028453858723,3.9146104431900057,0.5073810908551197,1.4107182876035902,1.113879027073868,0.9672318174985055,6.070135498536724,1.9621699491036544,2.0927110302321905,1.4972123777042619,0.0641036941356338,0.7826120473752094,0.430734877036355,1.4228743512669442,5.052869641802724,3.3001646626661527
2020-11-14,2.6798907240905656,1.6813729845737446,1.7200833608450499,2.8166176464740587,0.9207277454371525,2.691562870741079,1.9044750114086186,1.4890671661716801,1.7711679364759993,1.598864908346722,2.39417794694626,0.44495547620123854,2.048050854333782,3.418608896069476,3.423833954302437,4.9317447790381825,3.9679897189249087,5.255532354315099,1.6864588966514757,0.4463581637420288,1.6656521681597438,0.9474061890143537,2.680523011393875,2.721808798871983,2.063068750926113,3.375905152307349,5.52032321024572,4.585382194449155,2.736874366103535,0.5515878006429307,1.9769899090201852,3.6292897513340385,1.3802100294131239,1.2042237647982226,5.563851760093011,2.908692713724752,4.746054494713254,0.7587006966057864,1.942666877779695,1.0572411104429935,1.031325492152021,5.742325574034741,2.496641614344575,2.4982858772251135,1.7124366569992495,0.38462216481380285,0.9267157626853153,0.5935736720135135,1.7409286180207315,5.995774275844089,3.507504850896487
