origin,destination,total_flow
47,11,1044.0
47,18,4037.0
47,17,10132.0
47,32,2933.0
47,54,148381.0
47,38,27654.0
47,49,155.0
47,51,2908.0
47,8,3849.0
47,6,12135.0
47,29,3955.0
47,21,1172.0
47,20,5983.0
47,37,4721.0
47,45,6556.0
47,30,1535.0
47,40,103.0
47,5,1279.0
47,4,1362.0
47,35,2779.0
47,13,48682.0
47,1,13862.0
47,28,61.0
47,48,3474.0
47,22,2720239.0
47,12,480.0
47,50,1952405.0
47,2,3671.0
47,15,2167.0
47,33,14220.0
47,27,627.0
47,25,140.0
47,41,63.0
45,23,21709.0
45,26,216281.0
45,36,89028.0
45,44,1315.0
45,16,2714.0
45,55,154541.0
45,9,101654.0
45,46,11687.0
45,56,6886.0
45,34,48529.0
45,42,12105.0
45,53,480.0
45,19,12764.0
45,39,3680299.0
45,10,204293.0
45,24,226843.0
45,31,30978.0
45,11,10259.0
45,18,27045.0
45,17,1450.0
45,32,3780.0
45,54,5416.0
45,38,14341.0
45,49,21809.0
45,51,2146010.0
45,8,3314.0
45,6,4065530.0
45,29,371455.0
45,21,1240.0
45,20,1178511.0
45,37,9214.0
45,47,6556.0
45,30,8323.0
45,40,15572.0
45,5,48934.0
45,4,1604.0
45,35,52932.0
45,13,136962.0
45,1,5246.0
45,28,8939.0
45,48,673883.0
45,22,15622.0
45,12,83828.0
45,50,191826.0
45,2,49389.0
45,15,857.0
45,33,11113.0
45,27,95332.0
45,25,115933.0
45,41,145034.0
30,23,49918.0
30,26,110698.0
30,36,30429.0
30,44,261.0
30,16,350.0
30,55,100918.0
30,9,11217.0
30,46,5801.0
30,56,27688.0
30,34,12248.0
30,42,512240.0
30,53,53.0
30,19,157.0
30,39,2250.0
30,10,2117.0
30,24,7428.0
30,31,7688.0
30,11,858187.0
30,18,549539.0
30,17,143.0
30,32,2747.0
30,54,1337.0
30,38,7583.0
30,49,146.0
30,51,4019.0
30,8,2363.0
30,6,19340.0
30,29,7995.0
30,21,184.0
30,20,11466.0
30,37,415538.0
30,47,1535.0
30,45,8323.0
30,40,113.0
30,5,4050.0
30,4,365.0
30,35,81898.0
30,13,898312.0
30,1,1319.0
30,28,60.0
30,48,4604.0
30,22,3620.0
30,12,691.0
30,50,159771.0
30,2,7822.0
30,15,76.0
30,33,4405.0
30,27,820.0
30,25,173.0
30,41,77.0
40,23,345.0
40,26,5886.0
40,36,1983.0
40,44,16.0
40,16,35.0
40,55,1720.0
40,9,825.0
40,46,105.0
40,56,63.0
40,34,434.0
40,42,199.0
40,53,5.0
40,19,8799.0
40,39,3405.0
40,10,879080.0
40,24,2320.0
40,31,342.0
40,11,115.0
40,18,367.0
40,17,15.0
40,32,50.0
40,54,89.0
40,38,341.0
40,49,16509.0
40,51,52031.0
40,8,59.0
40,6,78246.0
40,29,3704.0
40,21,7.0
40,20,3398.0
40,37,117.0
40,47,103.0
40,45,15572.0
40,30,113.0
40,5,674.0
40,4,14.0
40,35,602.0
40,13,4960.0
40,1,87.0
40,28,2163.0
40,48,3833.0
40,22,358.0
40,12,263.0
40,50,8647.0
40,2,554.0
40,15,9.0
40,33,188.0
40,27,419271.0
40,25,452.0
40,41,104.0
5,23,71982.0
5,26,1098831.0
5,36,2201594.0
5,44,276.0
5,16,492.0
5,55,33071.0
5,9,15914.0
5,46,1749.0
5,56,1666.0
5,34,48045.0
5,42,6815.0
5,53,99.0
5,19,747.0
5,39,23510.0
5,10,12264.0
5,24,12401.0
5,31,2923.0
5,11,9011.0
5,18,7599.0
5,17,271.0
5,32,621.0
5,54,1342.0
5,38,4666.0
5,49,841.0
5,51,30097.0
5,8,753.0
5,6,80590.0
5,29,2460053.0
5,21,171.0
5,20,40285.0
5,37,2881.0
5,47,1279.0
5,45,48934.0
5,30,4050.0
5,40,674.0
5,4,237.0
5,35,99621.0
5,13,105343.0
5,1,1235.0
5,28,299.0
5,48,227903.0
5,22,2895.0
5,12,20388.0
5,50,101552.0
5,2,5346.0
5,15,148.0
5,33,3008.0
5,27,4551.0
5,25,2280.0
5,41,1522.0
4,23,226.0
4,26,3409.0
4,36,990.0
4,44,61.0
4,16,535.0
4,55,6171.0
4,9,968.0
4,46,13477.0
4,56,10635.0
4,34,290.0
4,42,325.0
4,53,51.0
4,19,20.0
4,39,368.0
4,10,432.0
4,24,3164.0
4,31,124499.0
4,11,145.0
4,18,4205.0
4,17,23251.0
4,32,601480.0
4,54,1014.0
4,38,2534.0
4,49,21.0
4,51,791.0
4,8,773.0
4,6,3750.0
4,29,922.0
4,21,220299.0
4,20,1480.0
4,37,1971.0
4,47,1362.0
4,45,1604.0
4,30,365.0
4,40,14.0
4,5,237.0
4,35,448.0
4,13,41332.0
4,1,1324.0
4,28,7.0
4,48,785.0
4,22,5239.0
4,12,41.0
4,50,123984.0
4,2,7309.0
4,15,2561.0
4,33,55914.0
4,27,122.0
4,25,7.0
4,41,5.0
35,23,822948.0
35,26,504537.0
35,36,1355710.0
35,44,550.0
35,16,917.0
35,55,499775.0
35,9,276671.0
35,46,9145.0
35,56,5247.0
35,34,2797537.0
35,42,36866.0
35,53,157.0
35,19,754.0
35,39,18962.0
35,10,12215.0
35,24,33000.0
35,31,15962.0
35,11,148094.0
35,18,103721.0
35,17,474.0
35,32,1640.0
35,54,2557.0
35,38,10051.0
35,49,843.0
35,51,25005.0
35,8,1478.0
35,6,76199.0
35,29,109932.0
35,21,400.0
35,20,138527.0
35,37,11708.0
35,47,2779.0
35,45,52932.0
35,30,81898.0
35,40,602.0
35,5,99621.0
35,4,448.0
35,13,508045.0
35,1,2363.0
35,28,315.0
35,48,49658.0
35,22,7396.0
35,12,14575.0
35,50,199777.0
35,2,25203.0
35,15,279.0
35,33,6109.0
35,27,4464.0
35,25,1151.0
35,41,1037.0
13,23,579926.0
13,26,805465.0
13,36,466129.0
13,44,10040.0
13,16,26357.0
13,55,809226.0
13,9,229420.0
13,46,258792.0
13,56,789344.0
13,34,205007.0
13,42,2165878.0
13,53,2871.0
13,19,6510.0
13,39,50786.0
13,10,42185.0
13,24,157911.0
13,31,126753.0
13,11,658040.0
13,18,1149495.0
13,17,13306.0
13,32,248893.0
13,54,80704.0
13,38,886541.0
13,49,6768.0
13,51,75578.0
13,8,826996.0
13,6,208158.0
13,29,174236.0
13,21,12690.0
13,20,221244.0
13,37,2527915.0
13,47,48682.0
13,45,136962.0
13,30,898312.0
13,40,4960.0
13,5,105343.0
13,4,41332.0
13,35,508045.0
13,1,175782.0
13,28,2938.0
13,48,91564.0
13,22,92300.0
13,12,28534.0
13,50,3212888.0
13,2,135616.0
13,15,26459.0
13,33,1031685.0
13,27,21168.0
13,25,6798.0
13,41,4643.0
1,23,1364.0
1,26,12818.0
1,36,4488.0
1,44,884.0
1,16,35947.0
1,55,7678.0
1,9,2541.0
1,46,1580.0
1,56,3578.0
1,34,1271.0
1,42,1549.0
1,53,152.0
1,19,107.0
1,39,1305.0
1,10,1378.0
1,24,4135.0
1,31,4549.0
1,11,833.0
1,18,3244.0
1,17,10862.0
1,32,3896.0
1,54,884125.0
1,38,934452.0
1,49,122.0
1,51,2404.0
1,8,7121.0
1,6,10311.0
1,29,4225.0
1,21,754.0
1,20,4906.0
1,37,4678.0
1,47,13862.0
1,45,5246.0
1,30,1319.0
1,40,87.0
1,5,1235.0
1,4,1324.0
1,35,2363.0
1,13,175782.0
1,28,51.0
1,48,2871.0
1,22,32961.0
1,12,316.0
1,50,1647323.0
1,2,2480.0
1,15,29142.0
1,33,919670.0
1,27,508.0
1,25,91.0
1,41,57.0
28,23,164.0
28,26,2709.0
28,36,784.0
28,44,7.0
28,16,28.0
28,55,1092.0
28,9,517.0
28,46,75.0
28,56,50.0
28,34,226.0
28,42,99.0
28,53,2.0
28,19,62712.0
28,39,1712.0
28,10,158403.0
28,24,2144.0
28,31,460.0
28,11,65.0
28,18,224.0
28,17,9.0
28,32,16.0
28,54,46.0
28,38,173.0
28,49,429323.0
28,51,8288.0
28,8,22.0
28,6,336904.0
28,29,1548.0
28,21,5.0
28,20,2176.0
28,37,58.0
28,47,61.0
28,45,8939.0
28,30,60.0
28,40,2163.0
28,5,299.0
28,4,7.0
28,35,315.0
28,13,2938.0
28,1,51.0
28,48,1923.0
28,22,225.0
28,12,116.0
28,50,5698.0
28,2,491.0
28,15,2.0
28,33,125.0
28,27,9586.0
28,25,90.0
28,41,50.0
48,23,21839.0
48,26,396518.0
48,36,161681.0
48,44,644.0
48,16,1297.0
48,55,107074.0
48,9,58162.0
48,46,5024.0
48,56,3833.0
48,34,56863.0
48,42,8073.0
48,53,269.0
48,19,3329.0
48,39,539760.0
48,10,58786.0
48,24,51518.0
48,31,13044.0
48,11,5602.0
48,18,14701.0
48,17,738.0
48,32,1936.0
48,54,3031.0
48,38,8512.0
48,49,4935.0
48,51,173904.0
48,8,1797.0
48,6,382584.0
48,29,4329474.0
48,21,499.0
48,20,519837.0
48,37,5253.0
48,47,3474.0
48,45,673883.0
48,30,4604.0
48,40,3833.0
48,5,227903.0
48,4,785.0
48,35,49658.0
48,13,91564.0
48,1,2871.0
48,28,1923.0
48,22,7685.0
48,12,1569384.0
48,50,145461.0
48,2,16379.0
48,15,421.0
48,33,6525.0
48,27,24761.0
48,25,52473.0
48,41,215403.0
22,23,4268.0
22,26,22999.0
22,36,9894.0
22,44,3304.0
22,16,463184.0
22,55,25014.0
22,9,8759.0
22,46,11068.0
22,56,10998.0
22,34,4563.0
22,42,4947.0
22,53,278513.0
22,19,504.0
22,39,4258.0
22,10,3947.0
22,24,15354.0
22,31,23895.0
22,11,3022.0
22,18,16921.0
22,17,218010.0
22,32,9127.0
22,54,392576.0
22,38,59059.0
22,49,521.0
22,51,6926.0
22,8,10469.0
22,6,28137.0
22,29,8374.0
22,21,5171.0
22,20,14693.0
22,37,12889.0
22,47,2720239.0
22,45,15622.0
22,30,3620.0
22,40,358.0
22,5,2895.0
22,4,5239.0
22,35,7396.0
22,13,92300.0
22,1,32961.0
22,28,225.0
22,48,7685.0
22,12,1398.0
22,50,2648322.0
22,2,17961.0
22,15,52645.0
22,33,42700.0
22,27,1671.0
22,25,391.0
22,41,239.0
12,23,2656.0
12,26,67793.0
12,36,22072.0
12,44,62.0
12,16,115.0
12,55,33591.0
12,9,25964.0
12,46,1020.0
12,56,402.0
12,34,23675.0
12,42,1098.0
12,53,17.0
12,19,351.0
12,39,38894.0
12,10,8017.0
12,24,19560.0
12,31,3526.0
12,11,663.0
12,18,2696.0
12,17,46.0
12,32,216.0
12,54,334.0
12,38,1431.0
12,49,415.0
12,51,17561.0
12,8,164.0
12,6,91905.0
12,29,182182.0
12,21,30.0
12,20,915912.0
12,37,691.0
12,47,480.0
12,45,83828.0
12,30,691.0
12,40,263.0
12,5,20388.0
12,4,41.0
12,35,14575.0
12,13,28534.0
12,1,316.0
12,28,116.0
12,48,1569384.0
12,22,1398.0
12,50,36076.0
12,2,6547.0
12,15,15.0
12,33,796.0
12,27,2921.0
12,25,719.0
12,41,2223.0
50,23,134485.0
50,26,462246.0
50,36,258360.0
50,44,716785.0
50,16,525788.0
50,55,543313.0
50,9,232394.0
50,46,199078.0
50,56,400689.0
50,34,115526.0
50,42,221328.0
50,53,12943.0
50,19,11612.0
50,39,76330.0
50,10,64211.0
50,24,307083.0
50,31,337755.0
50,11,108959.0
50,18,345529.0
50,17,168992.0
50,32,281455.0
50,54,3519939.0
50,38,3265245.0
50,49,12389.0
50,51,100728.0
50,8,377527.0
50,6,277340.0
50,29,176592.0
50,21,89584.0
50,20,286524.0
50,37,273542.0
50,47,1952405.0
50,45,191826.0
50,30,159771.0
50,40,8647.0
50,5,101552.0
50,4,123984.0
50,35,199777.0
50,13,3212888.0
50,1,1647323.0
50,28,5698.0
50,48,145461.0
50,22,2648322.0
50,12,36076.0
50,2,264487.0
50,15,123377.0
50,33,1094498.0
50,27,35427.0
50,25,9848.0
50,41,7033.0
2,23,5490.0
2,26,31921.0
2,36,16401.0
2,44,541.0
2,16,1053.0
2,55,643550.0
2,9,107231.0
2,46,1132001.0
2,56,13961.0
2,34,22573.0
2,42,3885.0
2,53,203.0
2,19,949.0
2,39,10422.0
2,10,8799.0
2,24,3724516.0
2,31,1759937.0
2,11,3790.0
2,18,84062.0
2,17,833.0
2,32,15799.0
2,54,2733.0
2,38,9153.0
2,49,990.0
2,51,17154.0
2,8,1264.0
2,6,101655.0
2,29,17592.0
2,21,7642.0
2,20,89955.0
2,37,9038.0
2,47,3671.0
2,45,49389.0
2,30,7822.0
2,40,554.0
2,5,5346.0
2,4,7309.0
2,35,25203.0
2,13,135616.0
2,1,2480.0
2,28,491.0
2,48,16379.0
2,22,17961.0
2,12,6547.0
2,50,264487.0
2,15,440.0
2,33,7491.0
2,27,3672.0
2,25,819.0
2,41,659.0
15,23,147.0
15,26,2326.0
15,36,674.0
15,44,134.0
15,16,6001.0
15,55,951.0
15,9,258.0
15,46,534.0
15,56,1879.0
15,34,116.0
15,42,151.0
15,53,300.0
15,19,14.0
15,39,193.0
15,10,201.0
15,24,813.0
15,31,3936.0
15,11,65.0
15,18,441.0
15,17,202613.0
15,32,6854.0
15,54,3390.0
15,38,6913.0
15,49,8.0
15,51,402.0
15,8,1273.0
15,6,1870.0
15,29,644.0
15,21,1839.0
15,20,706.0
15,37,749.0
15,47,2167.0
15,45,857.0
15,30,76.0
15,40,9.0
15,5,148.0
15,4,2561.0
15,35,279.0
15,13,26459.0
15,1,29142.0
15,28,2.0
15,48,421.0
15,22,52645.0
15,12,15.0
15,50,123377.0
15,2,440.0
15,33,573468.0
15,27,71.0
15,25,10.0
15,41,2.0
33,23,3456.0
33,26,26732.0
33,36,10272.0
33,44,1236.0
33,16,27927.0
33,55,22352.0
33,9,6259.0
33,46,14902.0
33,56,270897.0
33,34,2985.0
33,42,5605.0
33,53,304.0
33,19,288.0
33,39,2953.0
33,10,2913.0
33,24,11473.0
33,31,29311.0
33,11,2564.0
33,18,25783.0
33,17,25938.0
33,32,274779.0
33,54,65172.0
33,38,764312.0
33,49,282.0
33,51,5159.0
33,8,792417.0
33,6,20848.0
33,29,8967.0
33,21,4918.0
33,20,10679.0
33,37,100851.0
33,47,14220.0
33,45,11113.0
33,30,4405.0
33,40,188.0
33,5,3008.0
33,4,55914.0
33,35,6109.0
33,13,1031685.0
33,1,919670.0
33,28,125.0
33,48,6525.0
33,22,42700.0
33,12,796.0
33,50,1094498.0
33,2,7491.0
33,15,573468.0
33,27,1174.0
33,25,235.0
33,41,136.0
27,23,2114.0
27,26,29227.0
27,36,10774.0
27,44,104.0
27,16,265.0
27,55,10956.0
27,9,5781.0
27,46,881.0
27,56,596.0
27,34,3055.0
27,42,1219.0
27,53,46.0
27,19,23056.0
27,39,51068.0
27,10,1767490.0
27,24,15646.0
27,31,2036.0
27,11,784.0
27,18,2303.0
27,17,128.0
27,32,317.0
27,54,509.0
27,38,1842.0
27,49,48020.0
27,51,734826.0
27,8,302.0
27,6,1658253.0
27,29,19931.0
27,21,95.0
27,20,25629.0
27,37,825.0
27,47,627.0
27,45,95332.0
27,30,820.0
27,40,419271.0
27,5,4551.0
27,4,122.0
27,35,4464.0
27,13,21168.0
27,1,508.0
27,28,9586.0
27,48,24761.0
27,22,1671.0
27,12,2921.0
27,50,35427.0
27,2,3672.0
27,15,71.0
27,33,1174.0
27,25,4963.0
27,41,1216.0
25,23,492.0
25,26,19981.0
25,36,4635.0
25,44,17.0
25,16,32.0
25,55,3177.0
25,9,1569.0
25,46,145.0
25,56,70.0
25,34,840.0
25,42,221.0
25,53,5.0
25,19,354.0
25,39,799660.0
25,10,12337.0
25,24,2986.0
25,31,385.0
25,11,190.0
25,18,522.0
25,17,13.0
25,32,49.0
25,54,97.0
25,38,370.0
25,49,384.0
25,51,498190.0
25,8,48.0
25,6,69601.0
25,29,31754.0
25,21,10.0
25,20,8572.0
25,37,177.0
25,47,140.0
25,45,115933.0
25,30,173.0
25,40,452.0
25,5,2280.0
25,4,7.0
25,35,1151.0
25,13,6798.0
25,1,91.0
25,28,90.0
25,48,52473.0
25,22,391.0
25,12,719.0
25,50,9848.0
25,2,819.0
25,15,10.0
25,33,235.0
25,27,4963.0
25,41,9346.0
41,23,487.0
41,26,19468.0
41,36,3905.0
41,44,19.0
41,16,21.0
41,55,2452.0
41,9,1296.0
41,46,91.0
41,56,55.0
41,34,754.0
41,42,213.0
41,53,5.0
41,19,185.0
41,39,558094.0
41,10,3370.0
41,24,2881.0
41,31,492.0
41,11,109.0
41,18,382.0
41,17,9.0
41,32,26.0
41,54,72.0
41,38,272.0
41,49,155.0
41,51,63835.0
41,8,33.0
41,6,32013.0
41,29,52138.0
41,21,3.0
41,20,19373.0
41,37,109.0
41,47,63.0
41,45,145034.0
41,30,77.0
41,40,104.0
41,5,1522.0
41,4,5.0
41,35,1037.0
41,13,4643.0
41,1,57.0
41,28,50.0
41,48,215403.0
41,22,239.0
41,12,2223.0
41,50,7033.0
41,2,659.0
41,15,2.0
41,33,136.0
41,27,1216.0
41,25,9346.0
