origin,destination,total_flow
36,17,94.0
36,32,272.0
36,54,489.0
36,38,1691.0
36,49,205.0
36,51,5232.0
36,8,318.0
36,6,13720.0
36,29,71553.0
36,21,72.0
36,20,11667.0
36,37,1604.0
36,47,492.0
36,45,8816.0
36,30,3114.0
36,40,209.0
36,5,220593.0
36,4,108.0
36,35,135145.0
36,13,46510.0
36,1,409.0
36,28,89.0
36,48,16250.0
36,22,972.0
36,12,2238.0
36,50,25755.0
36,2,1599.0
36,15,61.0
36,33,1008.0
36,27,1033.0
36,25,497.0
36,41,350.0
44,23,27.0
44,26,374.0
44,36,120.0
44,16,45.0
44,55,179.0
44,9,56.0
44,46,26.0
44,56,33.0
44,34,23.0
44,42,32.0
44,53,15.0
44,19,3.0
44,39,42.0
44,10,40.0
44,24,94.0
44,31,66.0
44,11,19.0
44,18,65.0
44,17,31.0
44,32,30.0
44,54,180.0
44,38,241.0
44,49,3.0
44,51,63.0
44,8,39.0
44,6,243.0
44,29,119.0
44,21,7.0
44,20,111.0
44,37,38.0
44,47,253.0
44,45,146.0
44,30,26.0
44,40,4.0
44,5,28.0
44,4,7.0
44,35,63.0
44,13,1042.0
44,1,91.0
44,48,78.0
44,22,297.0
44,12,3.0
44,50,71725.0
44,2,66.0
44,15,11.0
44,33,122.0
44,27,11.0
44,25,2.0
44,41,1.0
16,23,52.0
16,26,638.0
16,36,216.0
16,44,45.0
16,55,324.0
16,9,102.0
16,46,76.0
16,56,122.0
16,34,49.0
16,42,53.0
16,53,142.0
16,19,7.0
16,39,56.0
16,10,68.0
16,24,212.0
16,31,257.0
16,11,25.0
16,18,122.0
16,17,21765.0
16,32,85.0
16,54,2910.0
16,38,1693.0
16,49,4.0
16,51,111.0
16,8,105.0
16,6,547.0
16,29,178.0
16,21,85.0
16,20,201.0
16,37,95.0
16,47,75552.0
16,45,280.0
16,30,30.0
16,40,2.0
16,5,53.0
16,4,67.0
16,35,93.0
16,13,2660.0
16,1,3633.0
16,28,2.0
16,48,133.0
16,22,46155.0
16,12,6.0
16,50,52778.0
16,2,91.0
16,15,635.0
16,33,2783.0
16,27,23.0
16,25,3.0
16,41,1.0
55,23,7814.0
55,26,26054.0
55,36,12934.0
55,44,179.0
55,16,324.0
55,9,460009.0
55,46,50750.0
55,56,5546.0
55,34,50577.0
55,42,2978.0
55,53,70.0
55,19,243.0
55,39,3463.0
55,10,2494.0
55,24,61147.0
55,31,27479.0
55,11,5993.0
55,18,324415.0
55,17,181.0
55,32,3220.0
55,54,802.0
55,38,2722.0
55,49,267.0
55,51,4831.0
55,8,525.0
55,6,19990.0
55,29,8608.0
55,21,316.0
55,20,56173.0
55,37,6248.0
55,47,1048.0
55,45,15483.0
55,30,9995.0
55,40,176.0
55,5,3364.0
55,4,607.0
55,35,49615.0
55,13,80884.0
55,1,724.0
55,28,112.0
55,48,10775.0
55,22,2489.0
55,12,3394.0
55,50,54145.0
55,2,64724.0
55,15,91.0
55,33,2283.0
55,27,1024.0
55,25,333.0
55,41,241.0
9,23,2376.0
9,26,18780.0
9,36,7475.0
9,44,56.0
9,16,102.0
9,55,460009.0
9,46,3418.0
9,56,573.0
9,34,56607.0
9,42,820.0
9,53,15.0
9,19,98.0
9,39,2204.0
9,10,1512.0
9,24,44419.0
9,31,4282.0
9,11,821.0
9,18,15107.0
9,17,42.0
9,32,300.0
9,54,258.0
9,38,895.0
9,49,136.0
9,51,2902.0
9,8,135.0
9,6,13039.0
9,29,7301.0
9,21,66.0
9,20,202719.0
9,37,883.0
9,47,360.0
9,45,10324.0
9,30,1142.0
9,40,90.0
9,5,1511.0
9,4,97.0
9,35,27632.0
9,13,22791.0
9,1,265.0
9,28,64.0
9,48,5898.0
9,22,857.0
9,12,2599.0
9,50,23584.0
9,2,10751.0
9,15,21.0
9,33,616.0
9,27,544.0
9,25,162.0
9,41,120.0
46,23,427.0
46,26,1813.0
46,36,902.0
46,44,26.0
46,16,76.0
46,55,50750.0
46,9,3418.0
46,56,5980.0
46,34,736.0
46,42,421.0
46,53,6.0
46,19,28.0
46,39,223.0
46,10,298.0
46,24,6758.0
46,31,32759.0
46,11,236.0
46,18,33493.0
46,17,36.0
46,32,12028.0
46,54,174.0
46,38,664.0
46,49,23.0
46,51,373.0
46,8,92.0
46,6,2546.0
46,29,637.0
46,21,615.0
46,20,1819.0
46,37,1271.0
46,47,323.0
46,45,1179.0
46,30,545.0
46,40,9.0
46,5,171.0
46,4,1331.0
46,35,944.0
46,13,26227.0
46,1,171.0
46,28,6.0
46,48,457.0
46,22,1012.0
46,12,103.0
46,50,19777.0
46,2,113274.0
46,15,48.0
46,33,1473.0
46,27,83.0
46,25,18.0
46,41,4.0
56,23,262.0
56,26,1483.0
56,36,654.0
56,44,33.0
56,16,122.0
56,55,5546.0
56,9,573.0
56,46,5980.0
56,34,242.0
56,42,555.0
56,53,8.0
56,19,16.0
56,39,155.0
56,10,171.0
56,24,827.0
56,31,2517.0
56,11,223.0
56,18,28620.0
56,17,118.0
56,32,47697.0
56,54,331.0
56,38,1153.0
56,49,7.0
56,51,289.0
56,8,428.0
56,6,1327.0
56,29,534.0
56,21,189.0
56,20,651.0
56,37,172039.0
56,47,395.0
56,45,734.0
56,30,2698.0
56,40,9.0
56,5,147.0
56,4,1065.0
56,35,506.0
56,13,78863.0
56,1,381.0
56,28,2.0
56,48,339.0
56,22,1089.0
56,12,48.0
56,50,40388.0
56,2,1424.0
56,15,185.0
56,33,27414.0
56,27,66.0
56,25,9.0
56,41,4.0
34,23,7692.0
34,26,22919.0
34,36,11019.0
34,44,23.0
34,16,49.0
34,55,50577.0
34,9,56607.0
34,46,736.0
34,56,242.0
34,42,1048.0
34,53,5.0
34,19,60.0
34,39,1360.0
34,10,863.0
34,24,4786.0
34,31,1524.0
34,11,2036.0
34,18,4777.0
34,17,26.0
34,32,96.0
34,54,140.0
34,38,531.0
34,49,45.0
34,51,2186.0
34,8,78.0
34,6,7321.0
34,29,14125.0
34,21,23.0
34,20,85656.0
34,37,463.0
34,47,140.0
34,45,4843.0
34,30,1208.0
34,40,52.0
34,5,4746.0
34,4,28.0
34,35,279608.0
34,13,20737.0
34,1,116.0
34,28,27.0
34,48,5666.0
34,22,456.0
34,12,2365.0
34,50,11583.0
34,2,2262.0
34,15,10.0
34,33,314.0
34,27,296.0
34,25,88.0
34,41,67.0
42,23,38929.0
42,26,28750.0
42,36,7241.0
42,44,32.0
42,16,53.0
42,55,2978.0
42,9,820.0
42,46,421.0
42,56,555.0
42,34,1048.0
42,53,8.0
42,19,28.0
42,39,377.0
42,10,316.0
42,24,810.0
42,31,413.0
42,11,114277.0
42,18,3739.0
42,17,15.0
42,32,131.0
42,54,175.0
42,38,996.0
42,49,30.0
42,51,603.0
42,8,200.0
42,6,2309.0
42,29,1454.0
42,21,10.0
42,20,1207.0
42,37,3228.0
42,47,180.0
42,45,1200.0
42,30,50870.0
42,40,13.0
42,5,700.0
42,4,35.0
42,35,3646.0
42,13,215686.0
42,1,148.0
42,28,13.0
42,48,796.0
42,22,514.0
42,12,124.0
42,50,22097.0
42,2,402.0
42,15,15.0
42,33,560.0
42,27,124.0
42,25,31.0
42,41,28.0
53,23,6.0
53,26,126.0
53,36,38.0
53,44,15.0
53,16,142.0
53,55,70.0
53,9,15.0
53,46,6.0
53,56,8.0
53,34,5.0
53,42,8.0
53,39,7.0
53,10,17.0
53,24,39.0
53,31,24.0
53,11,2.0
53,18,19.0
53,17,115.0
53,32,5.0
53,54,214.0
53,38,43.0
53,49,1.0
53,51,28.0
53,8,3.0
53,6,111.0
53,29,42.0
53,21,49.0
53,20,58.0
53,37,12.0
53,47,747.0
53,45,52.0
53,30,5.0
53,5,12.0
53,4,4.0
53,35,23.0
53,13,302.0
53,1,13.0
53,48,25.0
53,22,27879.0
53,12,2.0
53,50,1315.0
53,2,19.0
53,15,31.0
53,33,27.0
53,27,4.0
53,25,2.0
19,23,50.0
19,26,575.0
19,36,211.0
19,44,3.0
19,16,7.0
19,55,243.0
19,9,98.0
19,46,28.0
19,56,16.0
19,34,60.0
19,42,28.0
19,39,308.0
19,10,19454.0
19,24,329.0
19,31,51.0
19,11,17.0
19,18,43.0
19,17,1.0
19,32,5.0
19,54,12.0
19,38,55.0
19,49,34572.0
19,51,1127.0
19,8,11.0
19,6,10125.0
19,29,290.0
19,21,1.0
19,20,441.0
19,37,18.0
19,47,13.0
19,45,1213.0
19,30,7.0
19,40,878.0
19,5,74.0
19,35,89.0
19,13,650.0
19,1,9.0
19,28,6172.0
19,48,306.0
19,22,57.0
19,12,45.0
19,50,1213.0
19,2,77.0
19,33,34.0
19,27,2351.0
19,25,34.0
19,41,28.0
39,23,838.0
39,26,19426.0
39,36,4798.0
39,44,42.0
39,16,56.0
39,55,3463.0
39,9,2204.0
39,46,223.0
39,56,155.0
39,34,1360.0
39,42,377.0
39,53,7.0
39,19,308.0
39,10,5299.0
39,24,3685.0
39,31,714.0
39,11,269.0
39,18,691.0
39,17,42.0
39,32,111.0
39,54,150.0
39,38,453.0
39,49,426.0
39,51,184340.0
39,8,69.0
39,6,48139.0
39,29,45564.0
39,21,29.0
39,20,20140.0
39,37,280.0
39,47,151.0
39,45,368078.0
39,30,214.0
39,40,364.0
39,5,2360.0
39,4,36.0
39,35,1806.0
39,13,5083.0
39,1,137.0
39,28,160.0
39,48,53932.0
39,22,416.0
39,12,3920.0
39,50,7874.0
39,2,1039.0
39,15,20.0
39,33,286.0
39,27,5120.0
39,25,79609.0
39,41,56019.0
10,23,555.0
10,26,4997.0
10,36,1992.0
10,44,40.0
10,16,68.0
10,55,2494.0
10,9,1512.0
10,46,298.0
10,56,171.0
10,34,863.0
10,42,316.0
10,53,17.0
10,19,19454.0
10,39,5299.0
10,24,3491.0
10,31,497.0
10,11,214.0
10,18,547.0
10,17,29.0
10,32,82.0
10,54,139.0
10,38,464.0
10,49,56513.0
10,51,22693.0
10,8,88.0
10,6,150667.0
10,29,4698.0
10,21,42.0
10,20,5738.0
10,37,222.0
10,47,168.0
10,45,20554.0
10,30,189.0
10,40,87681.0
10,5,1287.0
10,4,34.0
10,35,1218.0
10,13,4310.0
10,1,135.0
10,28,15821.0
10,48,5957.0
10,22,374.0
10,12,800.0
10,50,6384.0
10,2,889.0
10,15,16.0
10,33,300.0
10,27,177165.0
10,25,1245.0
10,41,338.0
24,23,1035.0
24,26,6604.0
24,36,3428.0
24,44,94.0
24,16,212.0
24,55,61147.0
24,9,44419.0
24,46,6758.0
24,56,827.0
24,34,4786.0
24,42,810.0
24,53,39.0
24,19,329.0
24,39,3685.0
24,10,3491.0
24,31,47575.0
24,11,509.0
24,18,5290.0
24,17,108.0
24,32,573.0
24,54,398.0
24,38,1307.0
24,49,387.0
24,51,5330.0
24,8,219.0
24,6,35623.0
24,29,4066.0
24,21,315.0
24,20,150636.0
24,37,783.0
24,47,574.0
24,45,22433.0
24,30,713.0
24,40,241.0
24,5,1260.0
24,4,324.0
24,35,3245.0
24,13,15861.0
24,1,410.0
24,28,202.0
24,48,5218.0
24,22,1527.0
24,12,1930.0
24,50,30707.0
24,2,372972.0
24,15,89.0
24,33,1140.0
24,27,1487.0
24,25,298.0
24,41,315.0
31,23,469.0
31,26,2597.0
31,36,968.0
31,44,66.0
31,16,257.0
31,55,27479.0
31,9,4282.0
31,46,32759.0
31,56,2517.0
31,34,1524.0
31,42,413.0
31,53,24.0
31,19,51.0
31,39,714.0
31,10,497.0
31,24,47575.0
31,11,364.0
31,18,6904.0
31,17,595.0
31,32,6242.0
31,54,301.0
31,38,1167.0
31,49,54.0
31,51,873.0
31,8,212.0
31,6,5530.0
31,29,1160.0
31,21,17076.0
31,20,5796.0
31,37,1481.0
31,47,752.0
31,45,3046.0
31,30,783.0
31,40,37.0
31,5,293.0
31,4,12534.0
31,35,1625.0
31,13,12683.0
31,1,459.0
31,28,36.0
31,48,1245.0
31,22,2339.0
31,12,338.0
31,50,33665.0
31,2,175732.0
31,15,403.0
31,33,2907.0
31,27,182.0
31,25,38.0
31,41,47.0
11,23,193254.0
11,26,26065.0
11,36,11506.0
11,44,19.0
11,16,25.0
11,55,5993.0
11,9,821.0
11,46,236.0
11,56,223.0
11,34,2036.0
11,42,114277.0
11,53,2.0
11,19,17.0
11,39,269.0
11,10,214.0
11,24,509.0
11,31,364.0
11,18,3974.0
11,17,11.0
11,32,67.0
11,54,81.0
11,38,538.0
11,49,18.0
11,51,419.0
11,8,77.0
11,6,1887.0
11,29,1118.0
11,21,15.0
11,20,919.0
11,37,1689.0
11,47,104.0
11,45,1035.0
11,30,85760.0
11,40,9.0
11,5,935.0
11,4,12.0
11,35,14857.0
11,13,65478.0
11,1,97.0
11,28,5.0
11,48,564.0
11,22,319.0
11,12,44.0
11,50,10901.0
11,2,394.0
11,15,8.0
11,33,229.0
11,27,83.0
11,25,18.0
11,41,10.0
18,23,3549.0
18,26,10192.0
18,36,3747.0
18,44,65.0
18,16,122.0
18,55,324415.0
18,9,15107.0
18,46,33493.0
18,56,28620.0
18,34,4777.0
18,42,3739.0
18,53,19.0
18,19,43.0
18,39,691.0
18,10,547.0
18,24,5290.0
18,31,6904.0
18,11,3974.0
18,17,64.0
18,32,2608.0
18,54,353.0
18,38,1553.0
18,49,52.0
18,51,1013.0
18,8,271.0
18,6,4818.0
18,29,1880.0
18,21,131.0
18,20,5739.0
18,37,11317.0
18,47,423.0
18,45,2699.0
18,30,55169.0
18,40,33.0
18,5,729.0
18,4,471.0
18,35,10004.0
18,13,114844.0
18,1,319.0
18,28,19.0
18,48,1580.0
18,22,1681.0
18,12,271.0
18,50,34343.0
18,2,8391.0
18,15,51.0
18,33,2579.0
18,27,236.0
18,25,37.0
18,41,47.0
17,23,23.0
17,26,355.0
17,36,94.0
17,44,31.0
17,16,21765.0
17,55,181.0
17,9,42.0
17,46,36.0
17,56,118.0
17,34,26.0
17,42,15.0
17,53,115.0
17,19,1.0
17,39,42.0
17,10,29.0
17,24,108.0
17,31,595.0
17,11,11.0
17,18,64.0
17,32,206.0
17,54,365.0
17,38,357.0
17,49,1.0
17,51,69.0
17,8,29.0
17,6,309.0
17,29,95.0
17,21,2930.0
17,20,127.0
17,37,58.0
17,47,1017.0
17,45,132.0
17,30,7.0
17,5,26.0
17,4,2376.0
17,35,47.0
17,13,1356.0
17,1,1097.0
17,28,2.0
17,48,77.0
17,22,21690.0
17,12,4.0
17,50,16750.0
17,2,83.0
17,15,20372.0
17,33,2717.0
17,27,14.0
17,41,1.0
32,23,95.0
32,26,951.0
32,36,272.0
32,44,30.0
32,16,85.0
32,55,3220.0
32,9,300.0
32,46,12028.0
32,56,47697.0
32,34,96.0
32,42,131.0
32,53,5.0
32,19,5.0
32,39,111.0
32,10,82.0
32,24,573.0
32,31,6242.0
32,11,67.0
32,18,2608.0
32,17,206.0
32,54,243.0
32,38,707.0
32,49,4.0
32,51,196.0
32,8,328.0
32,6,776.0
32,29,291.0
32,21,1235.0
32,20,377.0
32,37,2944.0
32,47,276.0
32,45,380.0
32,30,258.0
32,40,5.0
32,5,50.0
32,4,60013.0
32,35,157.0
32,13,24948.0
32,1,402.0
32,48,188.0
32,22,904.0
32,12,20.0
32,50,28152.0
32,2,1540.0
32,15,685.0
32,33,27610.0
32,27,34.0
32,25,8.0
32,41,4.0
54,23,132.0
54,26,1362.0
54,36,489.0
54,44,180.0
54,16,2910.0
54,55,802.0
54,9,258.0
54,46,174.0
54,56,331.0
54,34,140.0
54,42,175.0
54,53,214.0
54,19,12.0
54,39,150.0
54,10,139.0
54,24,398.0
54,31,301.0
54,11,81.0
54,18,353.0
54,17,365.0
54,32,243.0
54,38,50535.0
54,49,7.0
54,51,240.0
54,8,513.0
54,6,1044.0
54,29,424.0
54,21,82.0
54,20,534.0
54,37,453.0
54,47,14832.0
54,45,511.0
54,30,145.0
54,40,10.0
54,5,142.0
54,4,89.0
54,35,271.0
54,13,7953.0
54,1,88305.0
54,28,3.0
54,48,325.0
54,22,39538.0
54,12,36.0
54,50,352507.0
54,2,277.0
54,15,366.0
54,33,6441.0
54,27,51.0
54,25,8.0
54,41,10.0
38,23,679.0
38,26,4024.0
38,36,1691.0
38,44,241.0
38,16,1693.0
38,55,2722.0
38,9,895.0
38,46,664.0
38,56,1153.0
38,34,531.0
38,42,996.0
38,53,43.0
38,19,55.0
38,39,453.0
38,10,464.0
38,24,1307.0
38,31,1167.0
38,11,538.0
38,18,1553.0
38,17,357.0
38,32,707.0
38,54,50535.0
38,49,44.0
38,51,730.0
38,8,180032.0
38,6,2735.0
38,29,1268.0
38,21,168.0
38,20,1472.0
38,37,1658.0
38,47,2813.0
38,45,1473.0
38,30,775.0
38,40,32.0
38,5,503.0
38,4,266.0
38,35,1000.0
38,13,88819.0
38,1,92856.0
38,28,18.0
38,48,876.0
38,22,5956.0
38,12,169.0
38,50,326325.0
38,2,948.0
38,15,651.0
38,33,76611.0
38,27,186.0
38,25,41.0
38,41,20.0
49,23,39.0
49,26,619.0
49,36,205.0
49,44,3.0
49,16,4.0
49,55,267.0
49,9,136.0
49,46,23.0
49,56,7.0
49,34,45.0
49,42,30.0
49,53,1.0
49,19,34572.0
49,39,426.0
49,10,56513.0
49,24,387.0
49,31,54.0
49,11,18.0
49,18,52.0
49,17,1.0
49,32,4.0
49,54,7.0
49,38,44.0
49,51,2036.0
49,8,3.0
49,6,13262.0
49,29,414.0
49,21,1.0
49,20,464.0
49,37,18.0
49,47,17.0
49,45,2193.0
49,30,14.0
49,40,1636.0
49,5,71.0
49,4,2.0
49,35,82.0
49,13,670.0
49,1,6.0
49,28,42978.0
49,48,478.0
49,22,49.0
49,12,41.0
49,50,1304.0
49,2,90.0
49,33,31.0
49,27,4873.0
49,25,35.0
49,41,14.0
51,23,1069.0
51,26,12623.0
51,36,5232.0
51,44,63.0
51,16,111.0
51,55,4831.0
51,9,2902.0
51,46,373.0
51,56,289.0
51,34,2186.0
51,42,603.0
51,53,28.0
51,19,1127.0
51,39,184340.0
51,10,22693.0
51,24,5330.0
51,31,873.0
51,11,419.0
51,18,1013.0
51,17,69.0
51,32,196.0
51,54,240.0
51,38,730.0
51,49,2036.0
51,8,178.0
51,6,148079.0
51,29,15278.0
51,21,71.0
51,20,10148.0
51,37,424.0
51,47,294.0
51,45,214770.0
51,30,411.0
51,40,5208.0
51,5,2988.0
51,4,70.0
51,35,2419.0
51,13,7528.0
51,1,240.0
51,28,792.0
51,48,17443.0
51,22,741.0
51,12,1726.0
51,50,9921.0
51,2,1724.0
51,15,44.0
51,33,503.0
51,27,73509.0
51,25,49816.0
51,41,6381.0
8,23,103.0
8,26,946.0
8,36,318.0
8,44,39.0
8,16,105.0
8,55,525.0
8,9,135.0
8,46,92.0
8,56,428.0
8,34,78.0
8,42,200.0
8,53,3.0
8,19,11.0
8,39,69.0
8,10,88.0
8,24,219.0
8,31,212.0
8,11,77.0
8,18,271.0
8,17,29.0
8,32,328.0
8,54,513.0
8,38,180032.0
8,49,3.0
8,51,178.0
8,6,739.0
8,29,317.0
8,21,22.0
8,20,285.0
8,37,961.0
8,47,375.0
8,45,313.0
8,30,219.0
8,40,7.0
8,5,69.0
8,4,84.0
8,35,155.0
8,13,82729.0
8,1,706.0
8,48,182.0
8,22,1037.0
8,12,19.0
8,50,38022.0
8,2,136.0
8,15,137.0
8,33,79262.0
8,27,35.0
8,25,3.0
8,41,2.0
6,23,4097.0
6,26,22168.0
6,36,13720.0
6,44,243.0
6,16,547.0
6,55,19990.0
6,9,13039.0
6,46,2546.0
6,56,1327.0
6,34,7321.0
6,42,2309.0
6,53,111.0
6,19,10125.0
6,39,48139.0
6,10,150667.0
6,24,35623.0
6,31,5530.0
6,11,1887.0
6,18,4818.0
6,17,309.0
6,32,776.0
6,54,1044.0
6,38,2735.0
6,49,13262.0
6,51,148079.0
6,8,739.0
6,29,28270.0
6,21,291.0
6,20,57207.0
6,37,1768.0
6,47,1190.0
6,45,407090.0
6,30,1903.0
6,40,7790.0
6,5,8091.0
6,4,372.0
6,35,7695.0
6,13,20688.0
6,1,1013.0
6,28,33706.0
6,48,38399.0
6,22,2758.0
6,12,9208.0
6,50,27865.0
6,2,9988.0
6,15,182.0
6,33,2067.0
6,27,166151.0
6,25,7057.0
6,41,3171.0
29,23,6339.0
29,26,127973.0
29,36,71553.0
29,44,119.0
29,16,178.0
29,55,8608.0
29,9,7301.0
29,46,637.0
29,56,534.0
29,34,14125.0
29,42,1454.0
29,53,42.0
29,19,290.0
29,39,45564.0
29,10,4698.0
29,24,4066.0
29,31,1160.0
29,11,1118.0
29,18,1880.0
29,17,95.0
29,32,291.0
29,54,424.0
29,38,1268.0
29,49,414.0
29,51,15278.0
29,8,317.0
29,6,28270.0
29,21,73.0
29,20,24772.0
29,37,804.0
29,47,388.0
29,45,37110.0
29,30,829.0
29,40,369.0
29,5,245763.0
29,4,99.0
29,35,10928.0
29,13,17442.0
29,1,435.0
29,28,162.0
29,48,433342.0
29,22,848.0
29,12,18138.0
29,50,17544.0
29,2,1800.0
29,15,71.0
29,33,898.0
29,27,1986.0
29,25,3153.0
29,41,5310.0
21,23,17.0
21,26,254.0
21,36,72.0
21,44,7.0
21,16,85.0
21,55,316.0
21,9,66.0
21,46,615.0
21,56,189.0
21,34,23.0
21,42,10.0
21,53,49.0
21,19,1.0
21,39,29.0
21,10,42.0
21,24,315.0
21,31,17076.0
21,11,15.0
21,18,131.0
21,17,2930.0
21,32,1235.0
21,54,82.0
21,38,168.0
21,49,1.0
21,51,71.0
21,8,22.0
21,6,291.0
21,29,73.0
21,20,132.0
21,37,46.0
21,47,120.0
21,45,127.0
21,30,23.0
21,40,2.0
21,5,18.0
21,4,21992.0
21,35,46.0
21,13,1301.0
21,1,68.0
21,28,1.0
21,48,54.0
21,22,514.0
21,12,2.0
21,50,8924.0
21,2,768.0
21,15,219.0
21,33,489.0
21,27,12.0
21,41,1.0
20,23,2245.0
20,26,29083.0
20,36,11667.0
20,44,111.0
20,16,201.0
20,55,56173.0
20,9,202719.0
20,46,1819.0
20,56,651.0
20,34,85656.0
20,42,1207.0
20,53,58.0
20,19,441.0
20,39,20140.0
20,10,5738.0
20,24,150636.0
20,31,5796.0
20,11,919.0
20,18,5739.0
20,17,127.0
20,32,377.0
20,54,534.0
20,38,1472.0
20,49,464.0
20,51,10148.0
20,8,285.0
20,6,57207.0
20,29,24772.0
20,21,132.0
20,37,1081.0
20,47,618.0
20,45,117821.0
20,30,1122.0
20,40,331.0
20,5,4020.0
20,4,173.0
20,35,14015.0
20,13,21981.0
20,1,453.0
20,28,213.0
20,48,52050.0
20,22,1461.0
20,12,91550.0
20,50,28613.0
20,2,8950.0
20,15,64.0
20,33,1071.0
20,27,2538.0
20,25,828.0
20,41,1959.0
37,23,799.0
37,26,4606.0
37,36,1604.0
37,44,38.0
37,16,95.0
37,55,6248.0
37,9,883.0
37,46,1271.0
37,56,172039.0
37,34,463.0
37,42,3228.0
37,53,12.0
37,19,18.0
37,39,280.0
37,10,222.0
37,24,783.0
37,31,1481.0
37,11,1689.0
37,18,11317.0
37,17,58.0
37,32,2944.0
37,54,453.0
37,38,1658.0
37,49,18.0
37,51,424.0
37,8,961.0
37,6,1768.0
37,29,804.0
37,21,46.0
37,20,1081.0
37,47,440.0
37,45,908.0
37,30,41101.0
37,40,11.0
37,5,306.0
37,4,217.0
37,35,1239.0
37,13,252933.0
37,1,482.0
37,28,3.0
37,48,490.0
37,22,1257.0
37,12,66.0
37,50,27242.0
37,2,872.0
37,15,67.0
37,33,10064.0
37,27,90.0
37,25,20.0
37,41,13.0
47,23,156.0
47,26,1185.0
47,36,492.0
47,44,253.0
47,16,75552.0
47,55,1048.0
47,9,360.0
47,46,323.0
47,56,395.0
47,34,140.0
47,42,180.0
47,53,747.0
47,19,13.0
47,39,151.0
47,10,168.0
47,24,574.0
47,31,752.0
47,11,104.0
47,18,423.0
47,17,1017.0
47,32,276.0
47,54,14832.0
47,38,2813.0
47,49,17.0
47,51,294.0
47,8,375.0
47,6,1190.0
47,29,388.0
47,21,120.0
47,20,618.0
47,37,440.0
47,45,668.0
47,30,153.0
47,40,13.0
47,5,120.0
47,4,125.0
47,35,307.0
47,13,4671.0
47,1,1343.0
47,28,8.0
47,48,371.0
47,22,271746.0
47,12,45.0
47,50,195459.0
47,2,379.0
47,15,235.0
47,33,1386.0
47,27,54.0
47,25,20.0
47,41,5.0
45,23,2091.0
45,26,21691.0
45,36,8816.0
45,44,146.0
45,16,280.0
45,55,15483.0
45,9,10324.0
45,46,1179.0
45,56,734.0
45,34,4843.0
45,42,1200.0
45,53,52.0
45,19,1213.0
45,39,368078.0
45,10,20554.0
45,24,22433.0
45,31,3046.0
45,11,1035.0
45,18,2699.0
45,17,132.0
45,32,380.0
45,54,511.0
45,38,1473.0
45,49,2193.0
45,51,214770.0
45,8,313.0
45,6,407090.0
45,29,37110.0
45,21,127.0
45,20,117821.0
45,37,908.0
45,47,668.0
45,30,856.0
45,40,1552.0
45,5,4943.0
45,4,161.0
45,35,5348.0
45,13,13530.0
45,1,522.0
45,28,915.0
45,48,67501.0
45,22,1597.0
45,12,8281.0
45,50,19181.0
45,2,4897.0
45,15,105.0
45,33,1128.0
45,27,9544.0
45,25,11606.0
45,41,14620.0
30,23,5037.0
30,26,11037.0
30,36,3114.0
30,44,26.0
30,16,30.0
30,55,9995.0
30,9,1142.0
30,46,545.0
30,56,2698.0
30,34,1208.0
30,42,50870.0
30,53,5.0
30,19,7.0
30,39,214.0
30,10,189.0
30,24,713.0
30,31,783.0
30,11,85760.0
30,18,55169.0
30,17,7.0
30,32,258.0
30,54,145.0
30,38,775.0
30,49,14.0
30,51,411.0
30,8,219.0
30,6,1903.0
30,29,829.0
30,21,23.0
