origin,destination,total_flow
53,42,2.0
53,39,8.0
53,10,6.0
53,24,12.0
53,31,10.0
53,11,1.0
53,18,5.0
53,17,48.0
53,32,5.0
53,54,75.0
53,38,15.0
53,51,7.0
53,8,2.0
53,6,53.0
53,29,15.0
53,21,16.0
53,20,19.0
53,37,5.0
53,47,313.0
53,45,20.0
53,30,3.0
53,5,2.0
53,4,1.0
53,35,5.0
53,13,122.0
53,1,10.0
53,48,10.0
53,22,11170.0
53,50,518.0
53,2,10.0
53,15,13.0
53,33,7.0
19,23,13.0
19,26,244.0
19,36,74.0
19,44,2.0
19,16,2.0
19,55,97.0
19,9,35.0
19,46,5.0
19,56,3.0
19,34,12.0
19,42,7.0
19,39,119.0
19,10,7795.0
19,24,128.0
19,31,19.0
19,11,7.0
19,18,21.0
19,17,2.0
19,32,1.0
19,54,7.0
19,38,18.0
19,49,13757.0
19,51,453.0
19,8,5.0
19,6,4031.0
19,29,132.0
19,21,1.0
19,20,186.0
19,37,7.0
19,47,6.0
19,45,515.0
19,30,6.0
19,40,363.0
19,5,35.0
19,4,1.0
19,35,25.0
19,13,251.0
19,1,5.0
19,28,2526.0
19,48,128.0
19,22,15.0
19,12,15.0
19,50,498.0
19,2,33.0
19,15,1.0
19,33,10.0
19,27,933.0
19,25,16.0
19,41,10.0
39,23,298.0
39,26,7666.0
39,36,1952.0
39,44,13.0
39,16,26.0
39,55,1456.0
39,9,899.0
39,46,79.0
39,56,78.0
39,34,529.0
39,42,134.0
39,53,8.0
39,19,119.0
39,10,2127.0
39,24,1459.0
39,31,271.0
39,11,115.0
39,18,297.0
39,17,11.0
39,32,40.0
39,54,50.0
39,38,175.0
39,49,189.0
39,51,73654.0
39,8,40.0
39,6,19163.0
39,29,18549.0
39,21,9.0
39,20,7983.0
39,37,113.0
39,47,62.0
39,45,147265.0
39,30,86.0
39,40,149.0
39,5,903.0
39,4,7.0
39,35,775.0
39,13,2009.0
39,1,55.0
39,28,62.0
39,48,21330.0
39,22,146.0
39,12,1589.0
39,50,3113.0
39,2,420.0
39,15,8.0
39,33,107.0
39,27,2006.0
39,25,31868.0
39,41,22353.0
10,23,206.0
10,26,1939.0
10,36,825.0
10,44,15.0
10,16,22.0
10,55,988.0
10,9,618.0
10,46,108.0
10,56,66.0
10,34,333.0
10,42,129.0
10,53,6.0
10,19,7795.0
10,39,2127.0
10,24,1384.0
10,31,185.0
10,11,85.0
10,18,225.0
10,17,13.0
10,32,37.0
10,54,57.0
10,38,160.0
10,49,22625.0
10,51,9094.0
10,8,32.0
10,6,60502.0
10,29,1817.0
10,21,14.0
10,20,2256.0
10,37,90.0
10,47,50.0
10,45,8164.0
10,30,76.0
10,40,35020.0
10,5,503.0
10,4,15.0
10,35,473.0
10,13,1746.0
10,1,45.0
10,28,6400.0
10,48,2422.0
10,22,147.0
10,12,347.0
10,50,2689.0
10,2,355.0
10,15,8.0
10,33,134.0
10,27,71034.0
10,25,478.0
10,41,147.0
24,23,485.0
24,26,2694.0
24,36,1443.0
24,44,34.0
24,16,75.0
24,55,24532.0
24,9,17980.0
24,46,2762.0
24,56,322.0
24,34,1946.0
24,42,325.0
24,53,12.0
24,19,128.0
24,39,1459.0
24,10,1384.0
24,31,19020.0
24,11,196.0
24,18,2135.0
24,17,53.0
24,32,204.0
24,54,167.0
24,38,525.0
24,49,165.0
24,51,2235.0
24,8,110.0
24,6,14340.0
24,29,1715.0
24,21,152.0
24,20,59711.0
24,37,331.0
24,47,240.0
24,45,8994.0
24,30,321.0
24,40,103.0
24,5,481.0
24,4,137.0
24,35,1253.0
24,13,6225.0
24,1,175.0
24,28,85.0
24,48,2041.0
24,22,624.0
24,12,775.0
24,50,12312.0
24,2,149103.0
24,15,29.0
24,33,409.0
24,27,600.0
24,25,103.0
24,41,114.0
31,23,162.0
31,26,1098.0
31,36,414.0
31,44,29.0
31,16,103.0
31,55,10934.0
31,9,1689.0
31,46,13140.0
31,56,942.0
31,34,648.0
31,42,153.0
31,53,10.0
31,19,19.0
31,39,271.0
31,10,185.0
31,24,19020.0
31,11,150.0
31,18,2687.0
31,17,239.0
31,32,2541.0
31,54,127.0
31,38,441.0
31,49,24.0
31,51,365.0
31,8,96.0
31,6,2381.0
31,29,499.0
31,21,6799.0
31,20,2293.0
31,37,542.0
31,47,272.0
31,45,1250.0
31,30,293.0
31,40,15.0
31,5,137.0
31,4,4996.0
31,35,654.0
31,13,5083.0
31,1,206.0
31,28,13.0
31,48,474.0
31,22,981.0
31,12,151.0
31,50,13249.0
31,2,70765.0
31,15,148.0
31,33,1118.0
31,27,71.0
31,25,21.0
31,41,20.0
11,23,77048.0
11,26,10387.0
11,36,4616.0
11,44,4.0
11,16,10.0
11,55,2374.0
11,9,323.0
11,46,94.0
11,56,79.0
11,34,791.0
11,42,45495.0
11,53,1.0
11,19,7.0
11,39,115.0
11,10,85.0
11,24,196.0
11,31,150.0
11,18,1540.0
11,17,5.0
11,32,31.0
11,54,30.0
11,38,207.0
11,49,5.0
11,51,155.0
11,8,37.0
11,6,812.0
11,29,495.0
11,21,4.0
11,20,373.0
11,37,701.0
11,47,53.0
11,45,412.0
11,30,34351.0
11,40,4.0
11,5,350.0
11,4,2.0
11,35,5982.0
11,13,26246.0
11,1,32.0
11,28,3.0
11,48,219.0
11,22,101.0
11,12,17.0
11,50,4388.0
11,2,142.0
11,15,4.0
11,33,105.0
11,27,31.0
11,25,8.0
11,41,4.0
18,23,1400.0
18,26,4061.0
18,36,1554.0
18,44,27.0
18,16,54.0
18,55,129606.0
18,9,6112.0
18,46,13322.0
18,56,11550.0
18,34,1898.0
18,42,1531.0
18,53,5.0
18,19,21.0
18,39,297.0
18,10,225.0
18,24,2135.0
18,31,2687.0
18,11,1540.0
18,17,22.0
18,32,1113.0
18,54,161.0
18,38,600.0
18,49,17.0
18,51,435.0
18,8,96.0
18,6,1939.0
18,29,796.0
18,21,42.0
18,20,2283.0
18,37,4513.0
18,47,148.0
18,45,1054.0
18,30,21934.0
18,40,9.0
18,5,320.0
18,4,188.0
18,35,4236.0
18,13,45665.0
18,1,139.0
18,28,8.0
18,48,632.0
18,22,712.0
18,12,106.0
18,50,13817.0
18,2,3329.0
18,15,26.0
18,33,981.0
18,27,100.0
18,25,24.0
18,41,18.0
17,23,9.0
17,26,165.0
17,36,45.0
17,44,8.0
17,16,8736.0
17,55,77.0
17,9,16.0
17,46,20.0
17,56,44.0
17,34,7.0
17,42,11.0
17,53,48.0
17,19,2.0
17,39,11.0
17,10,13.0
17,24,53.0
17,31,239.0
17,11,5.0
17,18,22.0
17,32,92.0
17,54,132.0
17,38,135.0
17,49,3.0
17,51,25.0
17,8,14.0
17,6,122.0
17,29,43.0
17,21,1123.0
17,20,41.0
17,37,23.0
17,47,400.0
17,45,61.0
17,30,2.0
17,40,2.0
17,5,7.0
17,4,926.0
17,35,14.0
17,13,532.0
17,1,424.0
17,48,22.0
17,22,8687.0
17,12,5.0
17,50,6842.0
17,2,33.0
17,15,8249.0
17,33,1084.0
17,27,6.0
17,25,1.0
32,23,37.0
32,26,333.0
32,36,105.0
32,44,17.0
32,16,29.0
32,55,1253.0
32,9,94.0
32,46,4814.0
32,56,18864.0
32,34,38.0
32,42,60.0
32,53,5.0
32,19,1.0
32,39,40.0
32,10,37.0
32,24,204.0
32,31,2541.0
32,11,31.0
32,18,1113.0
32,17,92.0
32,54,85.0
32,38,287.0
32,49,2.0
32,51,69.0
32,8,127.0
32,6,328.0
32,29,117.0
32,21,448.0
32,20,147.0
32,37,1244.0
32,47,117.0
32,45,150.0
32,30,104.0
32,40,1.0
32,5,23.0
32,4,23969.0
32,35,62.0
32,13,9847.0
32,1,152.0
32,48,72.0
32,22,387.0
32,12,12.0
32,50,11319.0
32,2,660.0
32,15,289.0
32,33,11065.0
32,27,11.0
32,25,1.0
54,23,58.0
54,26,568.0
54,36,187.0
54,44,72.0
54,16,1149.0
54,55,329.0
54,9,103.0
54,46,78.0
54,56,132.0
54,34,60.0
54,42,72.0
54,53,75.0
54,19,7.0
54,39,50.0
54,10,57.0
54,24,167.0
54,31,127.0
54,11,30.0
54,18,161.0
54,17,132.0
54,32,85.0
54,38,20306.0
54,49,5.0
54,51,107.0
54,8,228.0
54,6,412.0
54,29,165.0
54,21,21.0
54,20,207.0
54,37,153.0
54,47,5752.0
54,45,223.0
54,30,49.0
54,40,4.0
54,5,56.0
54,4,40.0
54,35,94.0
54,13,3350.0
54,1,35576.0
54,28,3.0
54,48,113.0
54,22,15856.0
54,12,11.0
54,50,140343.0
54,2,85.0
54,15,151.0
54,33,2584.0
54,27,32.0
54,25,5.0
54,41,4.0
38,23,299.0
38,26,1564.0
38,36,645.0
38,44,116.0
38,16,731.0
38,55,1073.0
38,9,385.0
38,46,278.0
38,56,487.0
38,34,202.0
38,42,404.0
38,53,15.0
38,19,18.0
38,39,175.0
38,10,160.0
38,24,525.0
38,31,441.0
38,11,207.0
38,18,600.0
38,17,135.0
38,32,287.0
38,54,20306.0
38,49,15.0
38,51,285.0
38,8,72173.0
38,6,1083.0
38,29,479.0
38,21,79.0
38,20,564.0
38,37,685.0
38,47,1175.0
38,45,560.0
38,30,336.0
38,40,13.0
38,5,165.0
38,4,101.0
38,35,394.0
38,13,35934.0
38,1,37139.0
38,28,9.0
38,48,362.0
38,22,2384.0
38,12,66.0
38,50,130086.0
38,2,356.0
38,15,249.0
38,33,30695.0
38,27,81.0
38,25,12.0
38,41,9.0
49,23,22.0
49,26,248.0
49,36,82.0
49,44,3.0
49,16,1.0
49,55,100.0
49,9,39.0
49,46,11.0
49,56,7.0
49,34,26.0
49,42,7.0
49,19,13757.0
49,39,189.0
49,10,22625.0
49,24,165.0
49,31,24.0
49,11,5.0
49,18,17.0
49,17,3.0
49,32,2.0
49,54,5.0
49,38,15.0
49,51,832.0
49,8,1.0
49,6,5181.0
49,29,175.0
49,21,1.0
49,20,193.0
49,37,6.0
49,47,4.0
49,45,858.0
49,30,8.0
49,40,638.0
49,5,32.0
49,35,29.0
49,13,238.0
49,1,6.0
49,28,17184.0
49,48,213.0
49,22,17.0
49,12,14.0
49,50,487.0
49,2,46.0
49,33,14.0
49,27,1876.0
49,25,12.0
49,41,8.0
51,23,410.0
51,26,5015.0
51,36,2036.0
51,44,16.0
51,16,55.0
51,55,1846.0
51,9,1237.0
51,46,176.0
51,56,123.0
51,34,873.0
51,42,264.0
51,53,7.0
51,19,453.0
51,39,73654.0
51,10,9094.0
51,24,2235.0
51,31,365.0
51,11,155.0
51,18,435.0
51,17,25.0
51,32,69.0
51,54,107.0
51,38,285.0
51,49,832.0
51,8,64.0
51,6,59042.0
51,29,5866.0
51,21,21.0
51,20,3999.0
51,37,157.0
51,47,136.0
51,45,85801.0
51,30,186.0
51,40,1948.0
51,5,1218.0
51,4,27.0
51,35,973.0
51,13,3060.0
51,1,118.0
51,28,325.0
51,48,7018.0
51,22,268.0
51,12,670.0
51,50,4069.0
51,2,687.0
51,15,15.0
51,33,196.0
51,27,29380.0
51,25,20223.0
51,41,2604.0
8,23,55.0
8,26,435.0
8,36,119.0
8,44,24.0
8,16,35.0
8,55,206.0
8,9,62.0
8,46,33.0
8,56,179.0
8,34,21.0
8,42,72.0
8,53,2.0
8,19,5.0
8,39,40.0
8,10,32.0
8,24,110.0
8,31,96.0
8,11,37.0
8,18,96.0
8,17,14.0
8,32,127.0
8,54,228.0
8,38,72173.0
8,49,1.0
8,51,64.0
8,6,321.0
8,29,105.0
8,21,7.0
8,20,98.0
8,37,426.0
8,47,140.0
8,45,136.0
8,30,80.0
8,40,2.0
8,5,24.0
8,4,31.0
8,35,50.0
8,13,33080.0
8,1,299.0
8,28,1.0
8,48,75.0
8,22,436.0
8,12,9.0
8,50,15079.0
8,2,50.0
8,15,62.0
8,33,31944.0
8,27,15.0
8,25,3.0
6,23,1626.0
6,26,9038.0
6,36,5477.0
6,44,138.0
6,16,246.0
6,55,8044.0
6,9,5224.0
6,46,966.0
6,56,578.0
6,34,3070.0
6,42,911.0
6,53,53.0
6,19,4031.0
6,39,19163.0
6,10,60502.0
6,24,14340.0
6,31,2381.0
6,11,812.0
6,18,1939.0
6,17,122.0
6,32,328.0
6,54,412.0
6,38,1083.0
6,49,5181.0
6,51,59042.0
6,8,321.0
6,29,11259.0
6,21,83.0
6,20,22537.0
6,37,710.0
6,47,473.0
6,45,163091.0
6,30,744.0
6,40,3144.0
6,5,3274.0
6,4,146.0
6,35,3042.0
6,13,8236.0
6,1,395.0
6,28,13503.0
6,48,15027.0
6,22,1043.0
6,12,3681.0
6,50,11135.0
6,2,4063.0
6,15,67.0
6,33,820.0
6,27,66724.0
6,25,2719.0
6,41,1318.0
29,23,2596.0
29,26,51028.0
29,36,28600.0
29,44,45.0
29,16,70.0
29,55,3447.0
29,9,2857.0
29,46,252.0
29,56,229.0
29,34,5658.0
29,42,586.0
29,53,15.0
29,19,132.0
29,39,18549.0
29,10,1817.0
29,24,1715.0
29,31,499.0
29,11,495.0
29,18,796.0
29,17,43.0
29,32,117.0
29,54,165.0
29,38,479.0
29,49,175.0
29,51,5866.0
29,8,105.0
29,6,11259.0
29,21,30.0
29,20,10143.0
29,37,367.0
29,47,141.0
29,45,14866.0
29,30,358.0
29,40,137.0
29,5,98307.0
29,4,37.0
29,35,4300.0
29,13,6883.0
29,1,173.0
29,28,66.0
29,48,173195.0
29,22,352.0
29,12,7196.0
29,50,6920.0
29,2,681.0
29,15,26.0
29,33,393.0
29,27,774.0
29,25,1258.0
29,41,2116.0
21,23,10.0
21,26,113.0
21,36,29.0
21,44,2.0
21,16,19.0
21,55,114.0
21,9,20.0
21,46,246.0
21,56,86.0
21,34,8.0
21,42,8.0
21,53,16.0
21,19,1.0
21,39,9.0
21,10,14.0
21,24,152.0
21,31,6799.0
21,11,4.0
21,18,42.0
21,17,1123.0
21,32,448.0
21,54,21.0
21,38,79.0
21,49,1.0
21,51,21.0
21,8,7.0
21,6,83.0
21,29,30.0
21,20,46.0
21,37,15.0
21,47,48.0
21,45,56.0
21,30,8.0
21,5,4.0
21,4,8814.0
21,35,16.0
21,13,446.0
21,1,22.0
21,48,16.0
21,22,209.0
21,12,2.0
21,50,3509.0
21,2,325.0
21,15,70.0
21,33,183.0
21,27,3.0
20,23,938.0
20,26,11574.0
20,36,4610.0
20,44,51.0
20,16,71.0
20,55,22574.0
20,9,81413.0
20,46,705.0
20,56,276.0
20,34,33972.0
20,42,531.0
20,53,19.0
20,19,186.0
20,39,7983.0
20,10,2256.0
20,24,59711.0
20,31,2293.0
20,11,373.0
20,18,2283.0
20,17,41.0
20,32,147.0
20,54,207.0
20,38,564.0
20,49,193.0
20,51,3999.0
20,8,98.0
20,6,22537.0
20,29,10143.0
20,21,46.0
20,37,421.0
20,47,229.0
20,45,46880.0
20,30,450.0
20,40,126.0
20,5,1617.0
20,4,63.0
20,35,5532.0
20,13,8778.0
20,1,181.0
20,28,74.0
20,48,20588.0
20,22,594.0
20,12,36913.0
20,50,11296.0
20,2,3642.0
20,15,28.0
20,33,449.0
20,27,1042.0
20,25,320.0
20,41,787.0
37,23,348.0
37,26,1777.0
37,36,625.0
37,44,21.0
37,16,54.0
37,55,2416.0
37,9,336.0
37,46,491.0
37,56,68724.0
37,34,182.0
37,42,1330.0
37,53,5.0
37,19,7.0
37,39,113.0
37,10,90.0
37,24,331.0
37,31,542.0
37,11,701.0
37,18,4513.0
37,17,23.0
37,32,1244.0
37,54,153.0
37,38,685.0
37,49,6.0
37,51,157.0
37,8,426.0
37,6,710.0
37,29,367.0
37,21,15.0
37,20,421.0
37,47,151.0
37,45,376.0
37,30,16606.0
37,40,6.0
37,5,104.0
37,4,84.0
37,35,469.0
37,13,101327.0
37,1,201.0
37,28,6.0
37,48,196.0
37,22,530.0
37,12,32.0
37,50,10988.0
37,2,355.0
37,15,29.0
37,33,4025.0
37,27,40.0
37,25,7.0
37,41,4.0
47,23,54.0
47,26,487.0
47,36,187.0
47,44,97.0
47,16,30262.0
47,55,432.0
47,9,125.0
47,46,142.0
47,56,145.0
47,34,58.0
47,42,69.0
47,53,313.0
47,19,6.0
47,39,62.0
47,10,50.0
47,24,240.0
47,31,272.0
47,11,53.0
47,18,148.0
47,17,400.0
47,32,117.0
47,54,5752.0
47,38,1175.0
47,49,4.0
47,51,136.0
47,8,140.0
47,6,473.0
47,29,141.0
47,21,48.0
47,20,229.0
47,37,151.0
47,45,251.0
47,30,77.0
47,40,7.0
47,5,61.0
47,4,63.0
47,35,117.0
47,13,1917.0
47,1,567.0
47,28,2.0
47,48,137.0
47,22,108938.0
47,12,15.0
47,50,77651.0
47,2,154.0
47,15,89.0
47,33,562.0
47,27,22.0
47,25,9.0
47,41,3.0
45,23,897.0
45,26,8786.0
45,36,3527.0
45,44,55.0
45,16,93.0
45,55,6074.0
45,9,4015.0
45,46,491.0
45,56,290.0
45,34,1951.0
45,42,510.0
45,53,20.0
45,19,515.0
45,39,147265.0
45,10,8164.0
45,24,8994.0
45,31,1250.0
45,11,412.0
45,18,1054.0
45,17,61.0
45,32,150.0
45,54,223.0
45,38,560.0
45,49,858.0
45,51,85801.0
45,8,136.0
45,6,163091.0
45,29,14866.0
45,21,56.0
45,20,46880.0
45,37,376.0
45,47,251.0
45,30,358.0
45,40,650.0
45,5,1889.0
45,4,57.0
45,35,2093.0
45,13,5511.0
45,1,210.0
45,28,327.0
45,48,27073.0
45,22,583.0
45,12,3407.0
45,50,7635.0
45,2,1961.0
45,15,38.0
45,33,418.0
45,27,3883.0
45,25,4699.0
45,41,5865.0
30,23,2024.0
30,26,4434.0
30,36,1215.0
30,44,7.0
30,16,16.0
30,55,3978.0
30,9,452.0
30,46,219.0
30,56,1172.0
30,34,466.0
30,42,20504.0
30,53,3.0
30,19,6.0
30,39,86.0
30,10,76.0
30,24,321.0
30,31,293.0
30,11,34351.0
30,18,21934.0
30,17,2.0
30,32,104.0
30,54,49.0
30,38,336.0
30,49,8.0
30,51,186.0
30,8,80.0
30,6,744.0
30,29,358.0
30,21,8.0
30,20,450.0
30,37,16606.0
30,47,77.0
30,45,358.0
30,40,5.0
30,5,151.0
30,4,18.0
30,35,3262.0
30,13,35822.0
30,1,63.0
30,28,2.0
30,48,180.0
30,22,125.0
30,12,21.0
30,50,6338.0
30,2,292.0
30,15,4.0
30,33,193.0
30,27,39.0
30,25,6.0
30,41,2.0
40,23,17.0
40,26,252.0
40,36,90.0
40,55,66.0
40,9,41.0
40,46,7.0
40,56,6.0
40,34,15.0
40,42,6.0
40,19,363.0
40,39,149.0
40,10,35020.0
