origin,destination,total_flow
44,29,18.0
44,21,3.0
44,20,34.0
44,37,5.0
44,47,55.0
44,45,19.0
44,30,6.0
44,5,2.0
44,35,9.0
44,13,184.0
44,1,18.0
44,48,11.0
44,22,71.0
44,12,2.0
44,50,14340.0
44,2,10.0
44,15,2.0
44,33,20.0
44,27,3.0
16,23,15.0
16,26,112.0
16,36,47.0
16,44,11.0
16,55,59.0
16,9,19.0
16,46,22.0
16,56,18.0
16,34,11.0
16,42,7.0
16,53,45.0
16,19,2.0
16,39,12.0
16,10,8.0
16,24,37.0
16,31,57.0
16,11,5.0
16,18,21.0
16,17,4353.0
16,32,10.0
16,54,592.0
16,38,358.0
16,49,1.0
16,51,22.0
16,8,15.0
16,6,122.0
16,29,31.0
16,21,14.0
16,20,44.0
16,37,17.0
16,47,15102.0
16,45,56.0
16,30,9.0
16,40,1.0
16,5,6.0
16,4,8.0
16,35,23.0
16,13,577.0
16,1,734.0
16,48,34.0
16,22,9107.0
16,12,3.0
16,50,10463.0
16,2,20.0
16,15,123.0
16,33,583.0
16,27,4.0
55,23,1525.0
55,26,5169.0
55,36,2541.0
55,44,34.0
55,16,59.0
55,9,91814.0
55,46,10252.0
55,56,1117.0
55,34,10170.0
55,42,633.0
55,53,9.0
55,19,42.0
55,39,722.0
55,10,467.0
55,24,12132.0
55,31,5325.0
55,11,1216.0
55,18,64646.0
55,17,40.0
55,32,673.0
55,54,140.0
55,38,590.0
55,49,41.0
55,51,901.0
55,8,101.0
55,6,4046.0
55,29,1749.0
55,21,52.0
55,20,11411.0
55,37,1215.0
55,47,205.0
55,45,3052.0
55,30,2005.0
55,40,27.0
55,5,646.0
55,4,131.0
55,35,10070.0
55,13,16130.0
55,1,163.0
55,28,15.0
55,48,2124.0
55,22,521.0
55,12,657.0
55,50,10837.0
55,2,12771.0
55,15,21.0
55,33,459.0
55,27,179.0
55,25,71.0
55,41,50.0
9,23,489.0
9,26,3643.0
9,36,1554.0
9,44,12.0
9,16,19.0
9,55,91814.0
9,46,666.0
9,56,101.0
9,34,11320.0
9,42,171.0
9,53,8.0
9,19,21.0
9,39,459.0
9,10,297.0
9,24,8999.0
9,31,885.0
9,11,139.0
9,18,3028.0
9,17,8.0
9,32,42.0
9,54,55.0
9,38,194.0
9,49,34.0
9,51,585.0
9,8,30.0
9,6,2582.0
9,29,1417.0
9,21,10.0
9,20,40355.0
9,37,184.0
9,47,63.0
9,45,1954.0
9,30,245.0
9,40,14.0
9,5,326.0
9,4,11.0
9,35,5622.0
9,13,4570.0
9,1,43.0
9,28,10.0
9,48,1158.0
9,22,181.0
9,12,540.0
9,50,4707.0
9,2,2074.0
9,15,6.0
9,33,113.0
9,27,132.0
9,25,38.0
9,41,23.0
46,23,96.0
46,26,318.0
46,36,182.0
46,44,8.0
46,16,22.0
46,55,10252.0
46,9,666.0
46,56,1227.0
46,34,146.0
46,42,83.0
46,53,2.0
46,19,2.0
46,39,38.0
46,10,45.0
46,24,1335.0
46,31,6542.0
46,11,48.0
46,18,6657.0
46,17,13.0
46,32,2428.0
46,54,33.0
46,38,121.0
46,49,6.0
46,51,78.0
46,8,16.0
46,6,474.0
46,29,117.0
46,21,100.0
46,20,369.0
46,37,253.0
46,47,61.0
46,45,250.0
46,30,137.0
46,40,1.0
46,5,38.0
46,4,264.0
46,35,186.0
46,13,5149.0
46,1,30.0
46,48,91.0
46,22,242.0
46,12,21.0
46,50,4035.0
46,2,22784.0
46,15,12.0
46,33,271.0
46,27,19.0
46,25,2.0
46,41,4.0
56,23,56.0
56,26,308.0
56,36,154.0
56,44,5.0
56,16,18.0
56,55,1117.0
56,9,101.0
56,46,1227.0
56,34,51.0
56,42,124.0
56,53,2.0
56,19,3.0
56,39,32.0
56,10,29.0
56,24,152.0
56,31,491.0
56,11,34.0
56,18,5768.0
56,17,25.0
56,32,9343.0
56,54,65.0
56,38,262.0
56,49,3.0
56,51,56.0
56,8,86.0
56,6,262.0
56,29,102.0
56,21,42.0
56,20,146.0
56,37,34458.0
56,47,83.0
56,45,137.0
56,30,550.0
56,40,1.0
56,5,39.0
56,4,199.0
56,35,93.0
56,13,15877.0
56,1,68.0
56,28,1.0
56,48,77.0
56,22,220.0
56,12,8.0
56,50,8093.0
56,2,284.0
56,15,42.0
56,33,5277.0
56,27,11.0
56,25,2.0
56,41,1.0
34,23,1552.0
34,26,4606.0
34,36,2200.0
34,44,8.0
34,16,11.0
34,55,10170.0
34,9,11320.0
34,46,146.0
34,56,51.0
34,42,227.0
34,53,1.0
34,19,12.0
34,39,250.0
34,10,161.0
34,24,953.0
34,31,273.0
34,11,408.0
34,18,954.0
34,17,4.0
34,32,13.0
34,54,24.0
34,38,117.0
34,49,10.0
34,51,425.0
34,8,19.0
34,6,1516.0
34,29,2877.0
34,21,4.0
34,20,17218.0
34,37,101.0
34,47,36.0
34,45,953.0
34,30,242.0
34,40,5.0
34,5,935.0
34,4,7.0
34,35,55771.0
34,13,3966.0
34,1,21.0
34,28,3.0
34,48,1164.0
34,22,91.0
34,12,494.0
34,50,2368.0
34,2,492.0
34,15,1.0
34,33,60.0
34,27,52.0
34,25,17.0
34,41,16.0
42,23,7522.0
42,26,5733.0
42,36,1441.0
42,44,10.0
42,16,7.0
42,55,633.0
42,9,171.0
42,46,83.0
42,56,124.0
42,34,227.0
42,53,1.0
42,19,2.0
42,39,67.0
42,10,60.0
42,24,186.0
42,31,66.0
42,11,23069.0
42,18,754.0
42,17,5.0
42,32,25.0
42,54,39.0
42,38,196.0
42,49,5.0
42,51,115.0
42,8,31.0
42,6,481.0
42,29,278.0
42,21,1.0
42,20,232.0
42,37,693.0
42,47,32.0
42,45,259.0
42,30,10294.0
42,40,5.0
42,5,141.0
42,4,11.0
42,35,797.0
42,13,43272.0
42,1,30.0
42,28,2.0
42,48,140.0
42,22,103.0
42,12,29.0
42,50,4419.0
42,2,79.0
42,33,98.0
42,27,25.0
42,25,8.0
42,41,3.0
53,23,1.0
53,26,23.0
53,36,7.0
53,44,2.0
53,16,45.0
53,55,9.0
53,9,8.0
53,46,2.0
53,56,2.0
53,34,1.0
53,42,1.0
53,19,1.0
53,39,2.0
53,10,2.0
53,24,12.0
53,31,8.0
53,18,3.0
53,17,28.0
53,32,1.0
53,54,29.0
53,38,1.0
53,49,1.0
53,51,5.0
53,8,1.0
53,6,14.0
53,29,11.0
53,21,8.0
53,20,11.0
53,37,2.0
53,47,174.0
53,45,11.0
53,40,1.0
53,5,1.0
53,35,3.0
53,13,47.0
53,1,4.0
53,48,7.0
53,22,5533.0
53,12,1.0
53,50,269.0
53,2,5.0
53,15,12.0
53,33,11.0
53,27,1.0
19,23,6.0
19,26,132.0
19,36,34.0
19,16,2.0
19,55,42.0
19,9,21.0
19,46,2.0
19,56,3.0
19,34,12.0
19,42,2.0
19,53,1.0
19,39,79.0
19,10,3955.0
19,24,59.0
19,31,9.0
19,11,2.0
19,18,11.0
19,32,2.0
19,38,6.0
19,49,6762.0
19,51,235.0
19,6,1989.0
19,29,60.0
19,20,80.0
19,37,2.0
19,47,2.0
19,45,252.0
19,30,2.0
19,40,201.0
19,5,18.0
19,4,2.0
19,35,15.0
19,13,152.0
19,1,4.0
19,28,1277.0
19,48,68.0
19,22,13.0
19,12,5.0
19,50,238.0
19,2,19.0
19,15,2.0
19,33,3.0
19,27,466.0
19,25,6.0
19,41,3.0
39,23,139.0
39,26,3927.0
39,36,987.0
39,44,5.0
39,16,12.0
39,55,722.0
39,9,459.0
39,46,38.0
39,56,32.0
39,34,250.0
39,42,67.0
39,53,2.0
39,19,79.0
39,10,1067.0
39,24,717.0
39,31,151.0
39,11,64.0
39,18,105.0
39,17,10.0
39,32,15.0
39,54,29.0
39,38,82.0
39,49,77.0
39,51,36845.0
39,8,13.0
39,6,9673.0
39,29,9180.0
39,21,5.0
39,20,4056.0
39,37,47.0
39,47,34.0
39,45,73668.0
39,30,45.0
39,40,78.0
39,5,466.0
39,4,8.0
39,35,372.0
39,13,1024.0
39,1,23.0
39,28,29.0
39,48,10860.0
39,22,81.0
39,12,757.0
39,50,1530.0
39,2,217.0
39,15,6.0
39,33,71.0
39,27,1070.0
39,25,16060.0
39,41,11195.0
10,23,120.0
10,26,997.0
10,36,433.0
10,44,3.0
10,16,8.0
10,55,467.0
10,9,297.0
10,46,45.0
10,56,29.0
10,34,161.0
10,42,60.0
10,53,2.0
10,19,3955.0
10,39,1067.0
10,24,707.0
10,31,102.0
10,11,49.0
10,18,128.0
10,17,3.0
10,32,18.0
10,54,35.0
10,38,96.0
10,49,11263.0
10,51,4653.0
10,8,11.0
10,6,30109.0
10,29,941.0
10,21,5.0
10,20,1121.0
10,37,43.0
10,47,34.0
10,45,4007.0
10,30,37.0
10,40,17289.0
10,5,263.0
10,4,8.0
10,35,232.0
10,13,844.0
10,1,26.0
10,28,3170.0
10,48,1216.0
10,22,84.0
10,12,170.0
10,50,1263.0
10,2,167.0
10,15,5.0
10,33,71.0
10,27,35547.0
10,25,265.0
10,41,68.0
24,23,228.0
24,26,1392.0
24,36,685.0
24,44,22.0
24,16,37.0
24,55,12132.0
24,9,8999.0
24,46,1335.0
24,56,152.0
24,34,953.0
24,42,186.0
24,53,12.0
24,19,59.0
24,39,717.0
24,10,707.0
24,31,9619.0
24,11,94.0
24,18,1072.0
24,17,28.0
24,32,96.0
24,54,73.0
24,38,280.0
24,49,101.0
24,51,1083.0
24,8,46.0
24,6,7297.0
24,29,815.0
24,21,72.0
24,20,30317.0
24,37,165.0
24,47,123.0
24,45,4491.0
24,30,155.0
24,40,42.0
24,5,259.0
24,4,60.0
24,35,694.0
24,13,3154.0
24,1,76.0
24,28,41.0
24,48,1031.0
24,22,319.0
24,12,369.0
24,50,6121.0
24,2,74315.0
24,15,9.0
24,33,245.0
24,27,348.0
24,25,54.0
24,41,56.0
31,23,97.0
31,26,557.0
31,36,216.0
31,44,12.0
31,16,57.0
31,55,5325.0
31,9,885.0
31,46,6542.0
31,56,491.0
31,34,273.0
31,42,66.0
31,53,8.0
31,19,9.0
31,39,151.0
31,10,102.0
31,24,9619.0
31,11,60.0
31,18,1415.0
31,17,137.0
31,32,1264.0
31,54,72.0
31,38,261.0
31,49,14.0
31,51,182.0
31,8,44.0
31,6,1101.0
31,29,237.0
31,21,3331.0
31,20,1138.0
31,37,291.0
31,47,144.0
31,45,600.0
31,30,141.0
31,40,5.0
31,5,60.0
31,4,2432.0
31,35,320.0
31,13,2495.0
31,1,109.0
31,28,11.0
31,48,237.0
31,22,476.0
31,12,54.0
31,50,6654.0
31,2,35338.0
31,15,82.0
31,33,561.0
31,27,48.0
31,25,7.0
31,41,11.0
11,23,38532.0
11,26,5234.0
11,36,2333.0
11,44,5.0
11,16,5.0
11,55,1216.0
11,9,139.0
11,46,48.0
11,56,34.0
11,34,408.0
11,42,23069.0
11,19,2.0
11,39,64.0
11,10,49.0
11,24,94.0
11,31,60.0
11,18,871.0
11,17,1.0
11,32,12.0
11,54,15.0
11,38,120.0
11,49,6.0
11,51,89.0
11,8,20.0
11,6,417.0
11,29,235.0
11,20,192.0
11,37,294.0
11,47,23.0
11,45,191.0
11,30,17134.0
11,40,5.0
11,5,195.0
11,35,2981.0
11,13,13116.0
11,1,16.0
11,48,116.0
11,22,64.0
11,12,7.0
11,50,2167.0
11,2,81.0
11,15,1.0
11,33,53.0
11,27,16.0
11,25,5.0
11,41,2.0
18,23,722.0
18,26,2005.0
18,36,800.0
18,44,10.0
18,16,21.0
18,55,64646.0
18,9,3028.0
18,46,6657.0
18,56,5768.0
18,34,954.0
18,42,754.0
18,53,3.0
18,19,11.0
18,39,105.0
18,10,128.0
18,24,1072.0
18,31,1415.0
18,11,871.0
18,17,13.0
18,32,552.0
18,54,74.0
18,38,285.0
18,49,13.0
18,51,202.0
18,8,47.0
18,6,958.0
18,29,413.0
18,21,33.0
18,20,1155.0
18,37,2243.0
18,47,77.0
18,45,532.0
18,30,10802.0
18,40,7.0
18,5,146.0
18,4,87.0
18,35,2101.0
18,13,23007.0
18,1,66.0
18,28,6.0
18,48,300.0
18,22,349.0
18,12,44.0
18,50,7005.0
18,2,1648.0
18,15,11.0
18,33,528.0
18,27,49.0
18,25,13.0
18,41,13.0
17,23,6.0
17,26,70.0
17,36,12.0
17,44,2.0
17,16,4353.0
17,55,40.0
17,9,8.0
17,46,13.0
17,56,25.0
17,34,4.0
17,42,5.0
17,53,28.0
17,39,10.0
17,10,3.0
17,24,28.0
17,31,137.0
17,11,1.0
17,18,13.0
17,32,41.0
17,54,67.0
17,38,59.0
17,51,13.0
17,8,4.0
17,6,74.0
17,29,25.0
17,21,577.0
17,20,39.0
17,37,15.0
17,47,202.0
17,45,17.0
17,30,4.0
17,5,5.0
17,4,472.0
17,35,8.0
17,13,274.0
17,1,217.0
17,48,13.0
17,22,4356.0
17,12,2.0
17,50,3365.0
17,2,8.0
17,15,4099.0
17,33,541.0
17,27,2.0
32,23,17.0
32,26,169.0
32,36,62.0
32,44,8.0
32,16,10.0
32,55,673.0
32,9,42.0
32,46,2428.0
32,56,9343.0
32,34,13.0
32,42,25.0
32,53,1.0
32,19,2.0
32,39,15.0
32,10,18.0
32,24,96.0
32,31,1264.0
32,11,12.0
32,18,552.0
32,17,41.0
32,54,43.0
32,38,121.0
32,49,2.0
32,51,40.0
32,8,57.0
32,6,174.0
32,29,48.0
32,21,251.0
32,20,81.0
32,37,556.0
32,47,46.0
32,45,71.0
32,30,59.0
32,40,1.0
32,5,9.0
32,4,12205.0
32,35,33.0
32,13,4964.0
32,1,60.0
32,48,38.0
32,22,201.0
32,12,5.0
32,50,5536.0
32,2,343.0
32,15,125.0
32,33,5555.0
32,27,5.0
54,23,34.0
54,26,270.0
54,36,84.0
54,44,52.0
54,16,592.0
54,55,140.0
54,9,55.0
54,46,33.0
54,56,65.0
54,34,24.0
54,42,39.0
54,53,29.0
54,39,29.0
54,10,35.0
54,24,73.0
54,31,72.0
54,11,15.0
54,18,74.0
54,17,67.0
54,32,43.0
54,38,10146.0
54,49,4.0
54,51,58.0
54,8,113.0
54,6,175.0
54,29,89.0
54,21,16.0
54,20,92.0
54,37,79.0
54,47,2933.0
54,45,109.0
54,30,26.0
54,5,26.0
54,4,12.0
54,35,37.0
54,13,1595.0
54,1,17695.0
54,48,60.0
54,22,7855.0
54,12,10.0
54,50,70577.0
54,2,64.0
54,15,63.0
54,33,1319.0
54,27,13.0
54,25,2.0
54,41,2.0
38,23,158.0
38,26,811.0
38,36,333.0
38,44,46.0
38,16,358.0
38,55,590.0
38,9,194.0
38,46,121.0
38,56,262.0
38,34,117.0
38,42,196.0
38,53,1.0
38,19,6.0
38,39,82.0
38,10,96.0
38,24,280.0
38,31,261.0
38,11,120.0
38,18,285.0
38,17,59.0
38,32,121.0
38,54,10146.0
38,49,11.0
38,51,149.0
38,8,35786.0
38,6,551.0
38,29,232.0
38,21,46.0
38,20,314.0
38,37,331.0
38,47,554.0
38,45,301.0
38,30,145.0
38,40,5.0
38,5,90.0
38,4,52.0
38,35,219.0
38,13,17783.0
38,1,18740.0
38,28,6.0
38,48,197.0
38,22,1212.0
38,12,22.0
38,50,65353.0
38,2,195.0
38,15,154.0
38,33,15290.0
38,27,34.0
38,25,10.0
38,41,9.0
49,23,6.0
49,26,156.0
49,36,28.0
49,44,1.0
49,16,1.0
49,55,41.0
49,9,34.0
49,46,6.0
49,56,3.0
49,34,10.0
49,42,5.0
49,53,1.0
49,19,6762.0
49,39,77.0
49,10,11263.0
49,24,101.0
49,31,14.0
49,11,6.0
49,18,13.0
49,32,2.0
49,54,4.0
49,38,11.0
49,51,424.0
49,6,2675.0
49,29,76.0
49,20,85.0
49,37,2.0
49,47,4.0
49,45,435.0
49,30,3.0
49,40,336.0
49,5,13.0
49,35,22.0
49,13,140.0
49,1,5.0
49,28,8666.0
49,48,83.0
49,22,9.0
49,12,14.0
49,50,248.0
49,2,26.0
49,33,7.0
49,27,992.0
49,25,8.0
49,41,2.0
51,23,217.0
51,26,2528.0
51,36,1007.0
51,44,12.0
51,16,22.0
51,55,901.0
51,9,585.0
51,46,78.0
51,56,56.0
51,34,425.0
51,42,115.0
51,53,5.0
51,19,235.0
51,39,36845.0
51,10,4653.0
51,24,1083.0
51,31,182.0
51,11,89.0
51,18,202.0
51,17,13.0
51,32,40.0
51,54,58.0
51,38,149.0
51,49,424.0
51,8,25.0
51,6,29455.0
51,29,3003.0
51,21,5.0
51,20,2087.0
51,37,88.0
51,47,81.0
51,45,43157.0
51,30,78.0
51,40,1047.0
51,5,598.0
51,4,14.0
51,35,496.0
51,13,1514.0
51,1,40.0
51,28,171.0
51,48,3416.0
51,22,130.0
51,12,370.0
51,50,1971.0
51,2,342.0
51,15,6.0
51,33,94.0
51,27,14703.0
51,25,9921.0
51,41,1329.0
8,23,22.0
8,26,168.0
8,36,72.0
8,44,7.0
8,16,15.0
8,55,101.0
8,9,30.0
8,46,16.0
8,56,86.0
8,34,19.0
8,42,31.0
8,53,1.0
8,39,13.0
8,10,11.0
8,24,46.0
8,31,44.0
8,11,20.0
8,18,47.0
8,17,4.0
8,32,57.0
8,54,113.0
8,38,35786.0
8,51,25.0
8,6,143.0
8,29,48.0
8,21,5.0
8,20,62.0
8,37,201.0
8,47,71.0
8,45,73.0
8,30,57.0
8,40,1.0
8,5,20.0
8,4,18.0
8,35,31.0
8,13,16420.0
8,1,133.0
8,48,35.0
8,22,206.0
8,12,1.0
8,50,7511.0
8,2,16.0
8,15,19.0
8,33,15910.0
8,27,6.0
8,25,1.0
8,41,1.0
6,23,861.0
6,26,4447.0
6,36,2682.0
6,44,70.0
6,16,122.0
6,55,4046.0
6,9,2582.0
6,46,474.0
6,56,262.0
6,34,1516.0
6,42,481.0
6,53,14.0
6,19,1989.0
6,39,9673.0
6,10,30109.0
6,24,7297.0
6,31,1101.0
6,11,417.0
6,18,958.0
6,17,74.0
6,32,174.0
6,54,175.0
6,38,551.0
6,49,2675.0
6,51,29455.0
6,8,143.0
6,29,5682.0
6,21,62.0
6,20,11455.0
6,37,369.0
6,47,240.0
6,45,81402.0
6,30,379.0
6,40,1603.0
6,5,1668.0
6,4,67.0
6,35,1488.0
6,13,4053.0
6,1,203.0
6,28,6884.0
6,48,7605.0
6,22,553.0
6,12,1803.0
6,50,5518.0
6,2,1968.0
6,15,32.0
6,33,402.0
6,27,33149.0
6,25,1401.0
6,41,599.0
29,23,1320.0
29,26,25526.0
29,36,14279.0
29,44,18.0
29,16,31.0
29,55,1749.0
29,9,1417.0
29,46,117.0
29,56,102.0
29,34,2877.0
29,42,278.0
29,53,11.0
29,19,60.0
29,39,9180.0
29,10,941.0
29,24,815.0
29,31,237.0
29,11,235.0
29,18,413.0
29,17,25.0
29,32,48.0
29,54,89.0
29,38,232.0
29,49,76.0
29,51,3003.0
29,8,48.0
29,6,5682.0
29,21,10.0
29,20,4948.0
29,37,148.0
29,47,69.0
29,45,7398.0
29,30,153.0
29,40,82.0
29,5,49094.0
29,4,20.0
29,35,2219.0
29,13,3509.0
29,1,70.0
29,28,35.0
29,48,86452.0
29,22,160.0
29,12,3612.0
29,50,3477.0
29,2,343.0
29,15,16.0
29,33,191.0
29,27,407.0
29,25,678.0
29,41,1037.0
21,23,4.0
21,26,46.0
21,36,14.0
21,44,3.0
21,16,14.0
21,55,52.0
21,9,10.0
21,46,100.0
21,56,42.0
21,34,4.0
21,42,1.0
21,53,8.0
21,39,5.0
21,10,5.0
21,24,72.0
21,31,3331.0
21,18,33.0
21,17,577.0
21,32,251.0
21,54,16.0
21,38,46.0
21,51,5.0
21,8,5.0
21,6,62.0
21,29,10.0
21,20,25.0
21,37,14.0
21,47,13.0
21,45,26.0
21,30,2.0
21,40,1.0
21,5,5.0
21,4,4465.0
21,35,10.0
21,13,245.0
21,1,24.0
21,48,16.0
21,22,101.0
21,12,1.0
21,50,1794.0
21,2,140.0
21,15,39.0
21,33,108.0
21,27,3.0
20,23,458.0
20,26,5946.0
20,36,2306.0
20,44,34.0
20,16,44.0
20,55,11411.0
20,9,40355.0
20,46,369.0
20,56,146.0
20,34,17218.0
20,42,232.0
20,53,11.0
20,19,80.0
20,39,4056.0
20,10,1121.0
20,24,30317.0
20,31,1138.0
20,11,192.0
20,18,1155.0
20,17,39.0
20,32,81.0
20,54,92.0
20,38,314.0
20,49,85.0
20,51,2087.0
20,8,62.0
20,6,11455.0
20,29,4948.0
20,21,25.0
20,37,200.0
20,47,120.0
20,45,23792.0
20,30,208.0
20,40,73.0
20,5,803.0
20,4,45.0
20,35,2652.0
20,13,4399.0
20,1,111.0
20,28,40.0
20,48,10381.0
20,22,301.0
20,12,18302.0
20,50,5782.0
20,2,1814.0
20,15,13.0
20,33,215.0
20,27,509.0
20,25,160.0
20,41,403.0
37,23,166.0
37,26,887.0
37,36,286.0
37,44,5.0
37,16,17.0
37,55,1215.0
37,9,184.0
37,46,253.0
37,56,34458.0
37,34,101.0
37,42,693.0
37,53,2.0
37,19,2.0
37,39,47.0
37,10,43.0
37,24,165.0
37,31,291.0
37,11,294.0
37,18,2243.0
37,17,15.0
37,32,556.0
37,54,79.0
37,38,331.0
37,49,2.0
37,51,88.0
37,8,201.0
37,6,369.0
37,29,148.0
37,21,14.0
37,20,200.0
37,47,99.0
37,45,205.0
37,30,8517.0
37,40,2.0
37,5,50.0
37,4,40.0
37,35,233.0
37,13,50615.0
37,1,96.0
37,28,1.0
37,48,105.0
37,22,269.0
37,12,16.0
37,50,5424.0
37,2,214.0
37,15,13.0
37,33,2053.0
37,27,12.0
37,25,8.0
37,41,4.0
47,23,24.0
47,26,260.0
47,36,91.0
47,44,55.0
47,16,15102.0
47,55,205.0
47,9,63.0
47,46,61.0
47,56,83.0
47,34,36.0
47,42,32.0
47,53,174.0
47,19,2.0
47,39,34.0
47,10,34.0
47,24,123.0
47,31,144.0
47,11,23.0
47,18,77.0
47,17,202.0
47,32,46.0
47,54,2933.0
47,38,554.0
47,49,4.0
47,51,81.0
47,8,71.0
47,6,240.0
47,29,69.0
47,21,13.0
47,20,120.0
47,37,99.0
47,45,109.0
47,30,30.0
47,40,2.0
47,5,24.0
47,4,23.0
47,35,46.0
47,13,969.0
47,1,257.0
47,28,3.0
47,48,56.0
47,22,54376.0
47,12,7.0
47,50,39231.0
47,2,65.0
47,15,39.0
47,33,309.0
47,27,12.0
47,25,5.0
47,41,2.0
45,23,456.0
45,26,4247.0
45,36,1804.0
45,44,19.0
45,16,56.0
45,55,3052.0
45,9,1954.0
45,46,250.0
45,56,137.0
45,34,953.0
45,42,259.0
45,53,11.0
45,19,252.0
45,39,73668.0
45,10,4007.0
45,24,4491.0
45,31,600.0
45,11,191.0
45,18,532.0
45,17,17.0
45,32,71.0
45,54,109.0
45,38,301.0
45,49,435.0
45,51,43157.0
45,8,73.0
45,6,81402.0
45,29,7398.0
45,21,26.0
45,20,23792.0
45,37,205.0
45,47,109.0
45,30,147.0
45,40,310.0
45,5,967.0
45,4,36.0
45,35,1057.0
45,13,2767.0
45,1,123.0
45,28,167.0
45,48,13518.0
45,22,283.0
45,12,1686.0
45,50,3846.0
45,2,1015.0
45,15,20.0
45,33,241.0
45,27,1873.0
45,25,2349.0
45,41,2817.0
30,23,1051.0
30,26,2208.0
30,36,619.0
30,44,6.0
30,16,9.0
30,55,2005.0
30,9,245.0
30,46,137.0
30,56,550.0
30,34,242.0
30,42,10294.0
30,19,2.0
30,39,45.0
30,10,37.0
30,24,155.0
30,31,141.0
30,11,17134.0
30,18,10802.0
30,17,4.0
30,32,59.0
30,54,26.0
30,38,145.0
30,49,3.0
30,51,78.0
30,8,57.0
30,6,379.0
30,29,153.0
30,21,2.0
30,20,208.0
30,37,8517.0
30,47,30.0
30,45,147.0
30,40,1.0
30,5,110.0
30,4,9.0
30,35,1651.0
30,13,18005.0
30,1,29.0
30,28,1.0
30,48,106.0
30,22,67.0
30,12,15.0
30,50,3093.0
30,2,168.0
30,33,94.0
30,27,10.0
30,25,2.0
30,41,5.0
40,23,6.0
40,26,107.0
40,36,34.0
40,16,1.0
40,55,27.0
40,9,14.0
40,46,1.0
40,56,1.0
40,34,5.0
40,42,5.0
40,53,1.0
40,19,201.0
40,39,78.0
40,10,17289.0
40,24,42.0
40,31,5.0
40,11,5.0
40,18,7.0
40,32,1.0
40,38,5.0
40,49,336.0
40,51,1047.0
40,8,1.0
40,6,1603.0
40,29,82.0
40,21,1.0
40,20,73.0
40,37,2.0
40,47,2.0
40,45,310.0
40,30,1.0
40,5,7.0
40,4,1.0
40,35,9.0
40,13,105.0
40,28,46.0
40,48,78.0
40,22,3.0
40,12,2.0
40,50,161.0
40,2,9.0
40,33,5.0
40,27,8438.0
40,25,10.0
40,41,2.0
5,23,1385.0
5,26,21970.0
5,36,43983.0
5,44,2.0
5,16,6.0
5,55,646.0
5,9,326.0
5,46,38.0
5,56,39.0
