origin,destination,total_flow
55,47,3987.0
55,45,61278.0
55,30,40458.0
55,40,700.0
55,5,13230.0
55,4,2465.0
55,35,199787.0
55,13,324301.0
55,1,3035.0
55,28,446.0
55,48,42734.0
55,22,10018.0
55,12,13450.0
55,50,217405.0
55,2,255999.0
55,15,397.0
55,33,8935.0
55,27,4246.0
55,25,1259.0
55,41,1014.0
9,23,9659.0
9,26,74918.0
9,36,30235.0
9,44,226.0
9,16,379.0
9,55,1841416.0
9,46,13561.0
9,56,2273.0
9,34,224338.0
9,42,3150.0
9,53,84.0
9,19,364.0
9,39,8837.0
9,10,6210.0
9,24,178983.0
9,31,17369.0
9,11,3085.0
9,18,60303.0
9,17,204.0
9,32,1112.0
9,54,1089.0
9,38,3731.0
9,49,532.0
9,51,12089.0
9,8,578.0
9,6,51839.0
9,29,28584.0
9,21,267.0
9,20,812382.0
9,37,3544.0
9,47,1333.0
9,45,40913.0
9,30,4556.0
9,40,366.0
9,5,6439.0
9,4,451.0
9,35,110538.0
9,13,92367.0
9,1,955.0
9,28,235.0
9,48,23522.0
9,22,3550.0
9,12,10419.0
9,50,92743.0
9,2,42625.0
9,15,112.0
9,33,2518.0
9,27,2328.0
9,25,588.0
9,41,494.0
46,23,1900.0
46,26,7113.0
46,36,3481.0
46,44,104.0
46,16,320.0
46,55,203592.0
46,9,13561.0
46,56,24179.0
46,34,2781.0
46,42,1597.0
46,53,39.0
46,19,77.0
46,39,954.0
46,10,1192.0
46,24,27450.0
46,31,130467.0
46,11,886.0
46,18,132930.0
46,17,153.0
46,32,48117.0
46,54,651.0
46,38,2623.0
46,49,96.0
46,51,1639.0
46,8,366.0
46,6,10242.0
46,29,2526.0
46,21,2353.0
46,20,7344.0
46,37,5049.0
46,47,1296.0
46,45,4709.0
46,30,2400.0
46,40,43.0
46,5,727.0
46,4,5387.0
46,35,3773.0
46,13,103652.0
46,1,621.0
46,28,32.0
46,48,2012.0
46,22,4275.0
46,12,422.0
46,50,79569.0
46,2,452979.0
46,15,217.0
46,33,5885.0
46,27,389.0
46,25,57.0
46,41,32.0
56,23,1108.0
56,26,6092.0
56,36,2687.0
56,44,112.0
56,16,426.0
56,55,22393.0
56,9,2273.0
56,46,24179.0
56,34,986.0
56,42,2274.0
56,53,36.0
56,19,44.0
56,39,601.0
56,10,691.0
56,24,3103.0
56,31,9553.0
56,11,922.0
56,18,115663.0
56,17,548.0
56,32,191154.0
56,54,1342.0
56,38,4684.0
56,49,34.0
56,51,1252.0
56,8,1805.0
56,6,5415.0
56,29,2179.0
56,21,809.0
56,20,2746.0
56,37,685712.0
56,47,1607.0
56,45,2721.0
56,30,11159.0
56,40,31.0
56,5,670.0
56,4,4275.0
56,35,2106.0
56,13,316229.0
56,1,1455.0
56,28,11.0
56,48,1592.0
56,22,4311.0
56,12,172.0
56,50,160273.0
56,2,5600.0
56,15,739.0
56,33,109094.0
56,27,221.0
56,25,33.0
56,41,28.0
34,23,30975.0
34,26,92029.0
34,36,44142.0
34,44,104.0
34,16,209.0
34,55,203844.0
34,9,224338.0
34,46,2781.0
34,56,986.0
34,42,4485.0
34,53,21.0
34,19,188.0
34,39,5301.0
34,10,3291.0
34,24,19053.0
34,31,6099.0
34,11,8052.0
34,18,19147.0
34,17,93.0
34,32,405.0
34,54,550.0
34,38,2217.0
34,49,228.0
34,51,8551.0
34,8,317.0
34,6,29698.0
34,29,57069.0
34,21,90.0
34,20,340388.0
34,37,1813.0
34,47,606.0
34,45,19148.0
34,30,4949.0
34,40,138.0
34,5,19389.0
34,4,103.0
34,35,1120496.0
34,13,81559.0
34,1,515.0
34,28,92.0
34,48,22783.0
34,22,1882.0
34,12,9444.0
34,50,45892.0
34,2,8790.0
34,15,52.0
34,33,1268.0
34,27,1226.0
34,25,352.0
34,41,296.0
42,23,154411.0
42,26,113874.0
42,36,28727.0
42,44,165.0
42,16,204.0
42,55,12185.0
42,9,3150.0
42,46,1597.0
42,56,2274.0
42,34,4485.0
42,53,30.0
42,19,108.0
42,39,1514.0
42,10,1236.0
42,24,3362.0
42,31,1683.0
42,11,456451.0
42,18,15048.0
42,17,102.0
42,32,503.0
42,54,727.0
42,38,3828.0
42,49,103.0
42,51,2503.0
42,8,727.0
42,6,9422.0
42,29,5604.0
42,21,60.0
42,20,5053.0
42,37,13231.0
42,47,643.0
42,45,4803.0
42,30,205176.0
42,40,72.0
42,5,2766.0
42,4,112.0
42,35,14754.0
42,13,866785.0
42,1,650.0
42,28,36.0
42,48,3212.0
42,22,2006.0
42,12,486.0
42,50,88558.0
42,2,1578.0
42,15,51.0
42,33,2132.0
42,27,492.0
42,25,111.0
42,41,78.0
53,23,32.0
53,26,578.0
53,36,146.0
53,44,56.0
53,16,676.0
53,55,257.0
53,9,84.0
53,46,39.0
53,56,36.0
53,34,21.0
53,42,30.0
53,19,4.0
53,39,49.0
53,10,53.0
53,24,163.0
53,31,134.0
53,11,11.0
53,18,67.0
53,17,475.0
53,32,23.0
53,54,852.0
53,38,169.0
53,49,2.0
53,51,90.0
53,8,19.0
53,6,487.0
53,29,145.0
53,21,208.0
53,20,216.0
53,37,41.0
53,47,3144.0
53,45,181.0
53,30,21.0
53,40,1.0
53,5,25.0
53,4,13.0
53,35,68.0
53,13,1146.0
53,1,73.0
53,28,1.0
53,48,99.0
53,22,111471.0
53,12,8.0
53,50,5114.0
53,2,85.0
53,15,118.0
53,33,109.0
53,27,19.0
53,25,4.0
19,23,151.0
19,26,2480.0
19,36,794.0
19,44,10.0
19,16,16.0
19,55,919.0
19,9,364.0
19,46,77.0
19,56,44.0
19,34,188.0
19,42,108.0
19,53,4.0
19,39,1229.0
19,10,77736.0
19,24,1266.0
19,31,206.0
19,11,72.0
19,18,197.0
19,17,11.0
19,32,26.0
19,54,35.0
19,38,196.0
19,49,137826.0
19,51,4636.0
19,8,25.0
19,6,40789.0
19,29,1242.0
19,21,6.0
19,20,1725.0
19,37,81.0
19,47,67.0
19,45,5107.0
19,30,61.0
19,40,3428.0
19,5,292.0
19,4,9.0
19,35,342.0
19,13,2618.0
19,1,40.0
19,28,25217.0
19,48,1441.0
19,22,173.0
19,12,163.0
19,50,4621.0
19,2,349.0
19,15,6.0
19,33,115.0
19,27,9078.0
19,25,146.0
19,41,53.0
39,23,3334.0
39,26,77933.0
39,36,19064.0
39,44,150.0
39,16,238.0
39,55,13610.0
39,9,8837.0
39,46,954.0
39,56,601.0
39,34,5301.0
39,42,1514.0
39,53,49.0
39,19,1229.0
39,10,20827.0
39,24,14865.0
39,31,2777.0
39,11,1031.0
39,18,2596.0
39,17,136.0
39,32,351.0
39,54,575.0
39,38,1720.0
39,49,1784.0
39,51,737814.0
39,8,353.0
39,6,193259.0
39,29,183624.0
39,21,134.0
39,20,80871.0
39,37,974.0
39,47,662.0
39,45,1470560.0
39,30,936.0
39,40,1439.0
39,5,9414.0
39,4,160.0
39,35,7577.0
39,13,20273.0
39,1,536.0
39,28,701.0
39,48,215061.0
39,22,1732.0
39,12,15708.0
39,50,30750.0
39,2,4080.0
39,15,83.0
39,33,1176.0
39,27,20199.0
39,25,320321.0
39,41,223064.0
10,23,2200.0
10,26,19653.0
10,36,8380.0
10,44,141.0
10,16,279.0
10,55,9636.0
10,9,6210.0
10,46,1192.0
10,56,691.0
10,34,3291.0
10,42,1236.0
10,53,53.0
10,19,77736.0
10,39,20827.0
10,24,14270.0
10,31,1939.0
10,11,817.0
10,18,2247.0
10,17,148.0
10,32,369.0
10,54,528.0
10,38,1635.0
10,49,226252.0
10,51,90907.0
10,8,379.0
10,6,601752.0
10,29,18882.0
10,21,112.0
10,20,22524.0
10,37,897.0
10,47,656.0
10,45,82157.0
10,30,774.0
10,40,351459.0
10,5,4956.0
10,4,169.0
10,35,4702.0
10,13,16980.0
10,1,557.0
10,28,63573.0
10,48,23861.0
10,22,1530.0
10,12,3131.0
10,50,26014.0
10,2,3569.0
10,15,85.0
10,33,1155.0
10,27,707783.0
10,25,4981.0
10,41,1400.0
24,23,4506.0
24,26,27079.0
24,36,14085.0
24,44,341.0
24,16,803.0
24,55,243659.0
24,9,178983.0
24,46,27450.0
24,56,3103.0
24,34,19053.0
24,42,3362.0
24,53,163.0
24,19,1266.0
24,39,14865.0
24,10,14270.0
24,31,191441.0
24,11,2027.0
24,18,21371.0
24,17,551.0
24,32,2127.0
24,54,1711.0
24,38,5345.0
24,49,1754.0
24,51,21418.0
24,8,933.0
24,6,142577.0
24,29,16832.0
24,21,1378.0
24,20,600994.0
24,37,3241.0
24,47,2288.0
24,45,90459.0
24,30,2921.0
24,40,926.0
24,5,5084.0
24,4,1241.0
24,35,13456.0
24,13,63084.0
24,1,1553.0
24,28,879.0
24,48,20741.0
24,22,6209.0
24,12,7707.0
24,50,122079.0
24,2,1490784.0
24,15,311.0
24,33,4601.0
24,27,6326.0
24,25,1220.0
24,41,1204.0
31,23,1917.0
31,26,10741.0
31,36,3933.0
31,44,231.0
31,16,1092.0
31,55,109194.0
31,9,17369.0
31,46,130467.0
31,56,9553.0
31,34,6099.0
31,42,1683.0
31,53,134.0
31,19,206.0
31,39,2777.0
31,10,1939.0
31,24,191441.0
31,11,1410.0
31,18,27411.0
31,17,2563.0
31,32,25345.0
31,54,1319.0
31,38,4485.0
31,49,245.0
31,51,3711.0
31,8,853.0
31,6,22518.0
31,29,4722.0
31,21,67818.0
31,20,23052.0
31,37,5771.0
31,47,2851.0
31,45,12387.0
31,30,3016.0
31,40,112.0
31,5,1131.0
31,4,49811.0
31,35,6188.0
31,13,50459.0
31,1,1913.0
31,28,162.0
31,48,5257.0
31,22,9586.0
31,12,1425.0
31,50,135515.0
31,2,703707.0
31,15,1487.0
31,33,11845.0
31,27,814.0
31,25,166.0
31,41,184.0
11,23,771614.0
11,26,104884.0
11,36,45920.0
11,44,73.0
11,16,114.0
11,55,24007.0
11,9,3085.0
11,46,886.0
11,56,922.0
11,34,8052.0
11,42,456451.0
11,53,11.0
11,19,72.0
11,39,1031.0
11,10,817.0
11,24,2027.0
11,31,1410.0
11,18,15879.0
11,17,42.0
11,32,242.0
11,54,374.0
11,38,2153.0
11,49,57.0
11,51,1769.0
11,8,311.0
11,6,7850.0
11,29,4413.0
11,21,33.0
11,20,3663.0
11,37,6712.0
11,47,412.0
11,45,4115.0
11,30,342737.0
11,40,49.0
11,5,3658.0
11,4,51.0
11,35,59870.0
11,13,262688.0
11,1,354.0
11,28,32.0
11,48,2219.0
11,22,1176.0
11,12,245.0
11,50,43520.0
11,2,1567.0
11,15,28.0
11,33,1005.0
11,27,318.0
11,25,62.0
11,41,46.0
18,23,14123.0
18,26,41265.0
18,36,14948.0
18,44,248.0
18,16,433.0
18,55,1294904.0
18,9,60303.0
18,46,132930.0
18,56,115663.0
18,34,19147.0
18,42,15048.0
18,53,67.0
18,19,197.0
18,39,2596.0
18,10,2247.0
18,24,21371.0
18,31,27411.0
18,11,15879.0
18,17,285.0
18,32,10717.0
18,54,1346.0
18,38,5997.0
18,49,221.0
18,51,4132.0
18,8,1043.0
18,6,19573.0
18,29,7596.0
18,21,535.0
18,20,23145.0
18,37,45471.0
18,47,1624.0
18,45,10841.0
18,30,220192.0
18,40,132.0
18,5,3020.0
18,4,1663.0
18,35,41504.0
18,13,460808.0
18,1,1309.0
18,28,88.0
18,48,5912.0
18,22,6833.0
18,12,1095.0
18,50,138610.0
18,2,33543.0
18,15,183.0
18,33,10254.0
18,27,957.0
18,25,218.0
18,41,167.0
17,23,93.0
17,26,1560.0
17,36,423.0
17,44,94.0
17,16,87268.0
17,55,758.0
17,9,204.0
17,46,153.0
17,56,548.0
17,34,93.0
17,42,102.0
17,53,475.0
17,19,11.0
17,39,136.0
17,10,148.0
17,24,551.0
17,31,2563.0
17,11,42.0
17,18,285.0
17,32,861.0
17,54,1414.0
17,38,1440.0
17,49,15.0
17,51,263.0
17,8,141.0
17,6,1271.0
17,29,455.0
17,21,11363.0
17,20,502.0
17,37,188.0
17,47,4020.0
17,45,605.0
17,30,59.0
17,40,8.0
17,5,116.0
17,4,9372.0
17,35,175.0
17,13,5356.0
17,1,4433.0
17,28,5.0
17,48,286.0
17,22,87438.0
17,12,19.0
17,50,66996.0
17,2,284.0
17,15,81355.0
17,33,10585.0
17,27,49.0
17,25,4.0
17,41,1.0
32,23,333.0
32,26,3373.0
32,36,1157.0
32,44,134.0
32,16,347.0
32,55,12488.0
32,9,1112.0
32,46,48117.0
32,56,191154.0
32,34,405.0
32,42,503.0
32,53,23.0
32,19,26.0
32,39,351.0
32,10,369.0
32,24,2127.0
32,31,25345.0
32,11,242.0
32,18,10717.0
32,17,861.0
32,54,930.0
32,38,2669.0
32,49,19.0
32,51,718.0
32,8,1218.0
32,6,3227.0
32,29,1073.0
32,21,4909.0
32,20,1505.0
32,37,11860.0
32,47,1147.0
32,45,1469.0
32,30,1093.0
32,40,16.0
32,5,226.0
32,4,240285.0
32,35,681.0
32,13,99074.0
32,1,1603.0
32,28,11.0
32,48,782.0
32,22,3725.0
32,12,74.0
32,50,111740.0
32,2,6364.0
32,15,2810.0
32,33,109584.0
32,27,116.0
32,25,18.0
32,41,12.0
54,23,566.0
54,26,5409.0
54,36,1848.0
54,44,708.0
54,16,11642.0
54,55,3187.0
54,9,1089.0
54,46,651.0
54,56,1342.0
54,34,550.0
54,42,727.0
54,53,852.0
54,19,35.0
54,39,575.0
54,10,528.0
54,24,1711.0
54,31,1319.0
54,11,374.0
54,18,1346.0
54,17,1414.0
54,32,930.0
54,38,203305.0
54,49,43.0
54,51,937.0
54,8,2077.0
54,6,4246.0
54,29,1620.0
54,21,270.0
54,20,2041.0
54,37,1619.0
54,47,59353.0
54,45,2129.0
54,30,560.0
54,40,33.0
54,5,524.0
54,4,376.0
54,35,1002.0
54,13,32299.0
54,1,353920.0
54,28,25.0
54,48,1172.0
54,22,156946.0
54,12,146.0
54,50,1409236.0
54,2,1051.0
54,15,1305.0
54,33,25839.0
54,27,204.0
54,25,33.0
54,41,24.0
38,23,2813.0
38,26,15962.0
38,36,6641.0
38,44,1127.0
38,16,6639.0
38,55,11318.0
38,9,3731.0
38,46,2623.0
38,56,4684.0
38,34,2217.0
38,42,3828.0
38,53,169.0
38,19,196.0
38,39,1720.0
38,10,1635.0
38,24,5345.0
38,31,4485.0
38,11,2153.0
38,18,5997.0
38,17,1440.0
38,32,2669.0
38,54,203305.0
38,49,187.0
38,51,2827.0
38,8,720312.0
38,6,11129.0
38,29,4978.0
38,21,726.0
38,20,6245.0
38,37,6793.0
38,47,11254.0
38,45,5877.0
38,30,3017.0
38,40,153.0
38,5,1939.0
38,4,996.0
38,35,4001.0
38,13,354204.0
38,1,373416.0
38,28,99.0
38,48,3374.0
38,22,23899.0
38,12,567.0
38,50,1306305.0
38,2,3700.0
38,15,2759.0
38,33,305849.0
38,27,737.0
38,25,146.0
38,41,118.0
49,23,179.0
49,26,2579.0
49,36,811.0
49,44,8.0
49,16,25.0
49,55,957.0
49,9,532.0
49,46,96.0
49,56,34.0
49,34,228.0
49,42,103.0
49,53,2.0
49,19,137826.0
49,39,1784.0
49,10,226252.0
49,24,1754.0
49,31,245.0
49,11,57.0
49,18,221.0
49,17,15.0
49,32,19.0
49,54,43.0
49,38,187.0
49,51,8157.0
49,8,22.0
49,6,53506.0
49,29,1624.0
49,21,9.0
49,20,1896.0
49,37,70.0
49,47,57.0
49,45,8778.0
49,30,60.0
49,40,6662.0
49,5,316.0
49,4,15.0
49,35,350.0
49,13,2705.0
49,1,38.0
49,28,171850.0
49,48,2044.0
49,22,230.0
49,12,180.0
49,50,4880.0
49,2,423.0
49,15,4.0
49,33,122.0
49,27,19207.0
49,25,151.0
49,41,67.0
51,23,4234.0
51,26,50447.0
51,36,20885.0
51,44,269.0
51,16,505.0
51,55,19237.0
51,9,12089.0
51,46,1639.0
51,56,1252.0
51,34,8551.0
51,42,2503.0
51,53,90.0
51,19,4636.0
51,39,737814.0
51,10,90907.0
51,24,21418.0
51,31,3711.0
51,11,1769.0
51,18,4132.0
51,17,263.0
51,32,718.0
51,54,937.0
51,38,2827.0
51,49,8157.0
51,8,654.0
51,6,593477.0
51,29,60329.0
51,21,258.0
51,20,41087.0
51,37,1691.0
51,47,1167.0
51,45,858369.0
51,30,1564.0
51,40,20703.0
51,5,11911.0
51,4,332.0
51,35,9958.0
51,13,30293.0
51,1,942.0
51,28,3276.0
51,48,69439.0
51,22,2683.0
51,12,7197.0
51,50,40089.0
51,2,7041.0
51,15,136.0
51,33,1994.0
51,27,293113.0
51,25,199197.0
51,41,25409.0
8,23,407.0
8,26,4104.0
8,36,1232.0
8,44,200.0
8,16,418.0
8,55,2029.0
8,9,578.0
8,46,366.0
8,56,1805.0
8,34,317.0
8,42,727.0
8,53,19.0
8,19,25.0
8,39,353.0
8,10,379.0
8,24,933.0
8,31,853.0
8,11,311.0
8,18,1043.0
8,17,141.0
8,32,1218.0
8,54,2077.0
8,38,720312.0
8,49,22.0
8,51,654.0
8,6,2792.0
8,29,1035.0
8,21,86.0
8,20,1215.0
8,37,3895.0
8,47,1565.0
8,45,1336.0
8,30,903.0
8,40,15.0
8,5,299.0
8,4,315.0
8,35,614.0
8,13,330338.0
8,1,2840.0
8,28,10.0
8,48,635.0
8,22,4231.0
8,12,55.0
8,50,151344.0
8,2,541.0
8,15,577.0
8,33,318128.0
8,27,129.0
8,25,26.0
8,41,14.0
6,23,16434.0
6,26,88902.0
6,36,55154.0
6,44,1105.0
6,16,2320.0
6,55,79536.0
6,9,51839.0
6,46,10242.0
6,56,5415.0
6,34,29698.0
6,42,9422.0
6,53,487.0
6,19,40789.0
6,39,193259.0
6,10,601752.0
6,24,142577.0
6,31,22518.0
6,11,7850.0
6,18,19573.0
6,17,1271.0
6,32,3227.0
6,54,4246.0
6,38,11129.0
6,49,53506.0
6,51,593477.0
6,8,2792.0
6,29,112586.0
6,21,1207.0
6,20,226987.0
6,37,7088.0
6,47,4878.0
6,45,1627779.0
6,30,7947.0
6,40,31452.0
6,5,32191.0
6,4,1483.0
6,35,30677.0
6,13,83120.0
6,1,4191.0
6,28,134609.0
6,48,153088.0
6,22,11031.0
6,12,36616.0
6,50,110262.0
6,2,40419.0
6,15,783.0
6,33,8311.0
6,27,662922.0
6,25,27953.0
6,41,13015.0
29,23,26038.0
29,26,509947.0
29,36,287109.0
29,44,426.0
29,16,724.0
29,55,34099.0
29,9,28584.0
29,46,2526.0
29,56,2179.0
29,34,57069.0
29,42,5604.0
29,53,145.0
29,19,1242.0
29,39,183624.0
29,10,18882.0
29,24,16832.0
29,31,4722.0
29,11,4413.0
29,18,7596.0
29,17,455.0
29,32,1073.0
29,54,1620.0
29,38,4978.0
29,49,1624.0
29,51,60329.0
29,8,1035.0
29,6,112586.0
29,21,288.0
29,20,100769.0
29,37,3378.0
29,47,1579.0
29,45,148557.0
29,30,3214.0
29,40,1427.0
29,5,982839.0
29,4,384.0
29,35,43898.0
29,13,68876.0
29,1,1675.0
29,28,612.0
29,48,1733681.0
29,22,3385.0
29,12,72044.0
29,50,70128.0
29,2,6949.0
29,15,228.0
29,33,3669.0
29,27,7886.0
29,25,12606.0
29,41,21111.0
21,23,65.0
21,26,1081.0
21,36,308.0
21,44,17.0
21,16,313.0
21,55,1190.0
21,9,267.0
21,46,2353.0
21,56,809.0
21,34,90.0
21,42,60.0
21,53,208.0
21,19,6.0
21,39,134.0
21,10,112.0
21,24,1378.0
21,31,67818.0
21,11,33.0
21,18,535.0
21,17,11363.0
21,32,4909.0
21,54,270.0
21,38,726.0
21,49,9.0
21,51,258.0
21,8,86.0
21,6,1207.0
21,29,288.0
21,20,482.0
21,37,215.0
21,47,516.0
21,45,481.0
21,30,77.0
21,40,9.0
21,5,56.0
21,4,88313.0
21,35,146.0
21,13,5214.0
21,1,338.0
21,48,197.0
21,22,2143.0
21,12,17.0
21,50,35636.0
21,2,3105.0
21,15,791.0
21,33,1982.0
21,27,41.0
21,25,2.0
21,41,3.0
20,23,9061.0
20,26,115390.0
20,36,46262.0
20,44,510.0
20,16,861.0
20,55,225058.0
20,9,812382.0
20,46,7344.0
20,56,2746.0
20,34,340388.0
20,42,5053.0
20,53,216.0
20,19,1725.0
20,39,80871.0
20,10,22524.0
20,24,600994.0
20,31,23052.0
20,11,3663.0
20,18,23145.0
20,17,502.0
20,32,1505.0
20,54,2041.0
20,38,6245.0
20,49,1896.0
20,51,41087.0
20,8,1215.0
20,6,226987.0
20,29,100769.0
20,21,482.0
20,37,4082.0
20,47,2481.0
20,45,471542.0
20,30,4707.0
20,40,1332.0
20,5,16115.0
20,4,598.0
20,35,55784.0
20,13,88396.0
20,1,1981.0
20,28,826.0
20,48,207567.0
20,22,6011.0
20,12,366163.0
20,50,114706.0
20,2,36264.0
20,15,274.0
20,33,4387.0
20,27,10314.0
20,25,3374.0
20,41,7806.0
37,23,3301.0
37,26,18423.0
37,36,6420.0
37,44,152.0
37,16,439.0
37,55,24669.0
37,9,3544.0
37,46,5049.0
37,56,685712.0
37,34,1813.0
37,42,13231.0
37,53,41.0
37,19,81.0
37,39,974.0
37,10,897.0
37,24,3241.0
37,31,5771.0
37,11,6712.0
37,18,45471.0
37,17,188.0
37,32,11860.0
37,54,1619.0
37,38,6793.0
37,49,70.0
37,51,1691.0
37,8,3895.0
37,6,7088.0
37,29,3378.0
37,21,215.0
37,20,4082.0
37,47,1787.0
37,45,3824.0
37,30,166026.0
37,40,42.0
37,5,1123.0
37,4,810.0
37,35,4714.0
37,13,1011479.0
37,1,1899.0
37,28,29.0
37,48,2016.0
37,22,5155.0
37,12,266.0
37,50,109668.0
37,2,3663.0
37,15,305.0
37,33,40311.0
37,27,319.0
37,25,77.0
37,41,40.0
47,23,624.0
47,26,4746.0
47,36,1980.0
47,44,995.0
47,16,301954.0
47,55,3987.0
47,9,1333.0
47,46,1296.0
47,56,1607.0
47,34,606.0
47,42,643.0
47,53,3144.0
47,19,67.0
47,39,662.0
47,10,656.0
47,24,2288.0
47,31,2851.0
47,11,412.0
47,18,1624.0
47,17,4020.0
47,32,1147.0
47,54,59353.0
47,38,11254.0
47,49,57.0
47,51,1167.0
47,8,1565.0
47,6,4878.0
47,29,1579.0
47,21,516.0
47,20,2481.0
47,37,1787.0
47,45,2586.0
47,30,619.0
47,40,29.0
47,5,527.0
47,4,551.0
47,35,1110.0
47,13,19429.0
47,1,5439.0
47,28,28.0
47,48,1292.0
47,22,1087693.0
47,12,176.0
47,50,781456.0
47,2,1459.0
47,15,871.0
47,33,5678.0
47,27,250.0
47,25,51.0
47,41,32.0
45,23,8762.0
45,26,86565.0
45,36,35446.0
45,44,527.0
45,16,1124.0
45,55,61278.0
45,9,40913.0
45,46,4709.0
45,56,2721.0
45,34,19148.0
45,42,4803.0
45,53,181.0
45,19,5107.0
45,39,1470560.0
45,10,82157.0
45,24,90459.0
45,31,12387.0
45,11,4115.0
45,18,10841.0
45,17,605.0
45,32,1469.0
45,54,2129.0
45,38,5877.0
45,49,8778.0
45,51,858369.0
